EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,GamesPlayed,OffPoss,PenaltyOffPoss,TotalPoss,PenaltyOffPossExcludingTakeFouls,PenaltyOffPossPct,SecondsPlayed,Minutes,PlusMinus,DefPoss,SecondChanceOffPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGA,LongMidRangeFGA,FG2M,FG2A,Points,OpponentPoints,SecondChanceFG2A,PtsAssisted2s,Fg2aBlocked,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffTwoPtRebounds,OffRebounds,Rebounds,FoulsDrawn,FirstChancePoints,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,EfgPct,TsPct,FG2APctBlocked,AtRimPctBlocked,OffTwoPtReboundPct,OffFGReboundPct,OffLongMidRangeReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,SecondChanceAtRimFrequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,Avg2ptShotDistance,LongMidRangeFGM,Arc3FGA,FG3A,NonHeaveArc3FGA,LongMidRangeAssists,DefTwoPtRebounds,DefRebounds,ShootingFouls,Fouls,FG3APct,DefTwoPtReboundPct,DefFGReboundPct,DefLongMidRangeReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Arc3Frequency,Avg3ptShotDistance,FtPoints,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,DefShortMidRangeReboundPct,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyDefPoss,SecondChanceArc3FGA,PenaltyArc3FGA,SecondChanceFG3A,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,OffThreePtRebounds,Steals,LostBallSteals,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFouls,PenaltyTsPct,OffThreePtReboundPct,OffArc3ReboundPct,DefAtRimReboundPct,SecondChanceArc3Frequency,PenaltyArc3Frequency,PenaltyShotQualityAvg,PenaltyPointsPct,PenaltyAtRimFGA,PenaltyFG2A,SelfOReb,Offensive Fouls Drawn,SelfORebPct,PenaltyAtRimFrequency,SecondChanceAtRimFGM,PenaltyAtRimFGM,ShortMidRangeFGM,ShortMidRangeFGA,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,Arc3FGM,PenaltyArc3FGM,FG3M,SecondChanceFG2M,SecondChanceFtPoints,SecondChancePoints,PenaltyFG2M,PenaltyFG3M,PtsUnassisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,Corner3Assists,ShortMidRangeAssists,FTOffRebounds,DefThreePtRebounds,FTDefRebounds,BadPassSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,Loose Ball Fouls,Offensive Fouls,Loose Ball Fouls Drawn,2pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedShortMidRange,RecoveredBlocks,PenaltyPointsExcludingTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,PenaltyFg2Pct,SecondChanceEfgPct,PenaltyEfgPct,SecondChanceTsPct,LiveBallTurnoverPct,DefFTReboundPct,OffFTReboundPct,DefThreePtReboundPct,OffAtRimReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimAccuracy,SecondChanceCorner3Frequency,PenaltyAtRimAccuracy,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ThreePtShootingFoulsDrawnPct,SecondChancePointsPct,StepOutOfBoundsTurnovers,Travels,SecondChanceTurnovers,Charge Fouls,Technical Free Throw Trips,BlockedLongMidRange,DefensiveGoaltends,OffShortMidRangeReboundPct,SecondChanceAtRimPctAssisted,PenaltyCorner3FGM,PenaltyCorner3FGA,Charge Fouls Drawn,BlockingFoulsDrawn,3pt And 1 Free Throw Trips,OffCorner3ReboundPct,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,SecondChanceArc3FGM,SecondChanceFG3M,SecondChanceFg3Pct,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,Fg3aBlocked,FG3APctBlocked,Corner3PctBlocked,ShortMidRangePctBlocked,Defensive 3 Seconds Violations,HeaveAttempts,team_id,year,season,team_vs
201144-201188-201949-202334-2034,1610612763,"Mike Conley, Marc Gasol, James Johnson, Ed Davis, Mike Miller","Conley, Gasol, Johnson, Davis, Miller",201144-201188-201949-202334-2034,MEM,1,6.0,,12,,,177.0,3.0,3.0,6.0,,1.0,2.0,,1.0,2.0,3.0,7.0,4.0,,2.0,1.0,1.0,2.0,1.0,5.0,,,4.0,1.0,7.0,0.5,0.5,0.6666666666666666,0.5833333333333334,0.5833333333333334,0.3333333333333333,0.5,,,,97.62711864406779,12.333333333333334,17.166666666666668,12.333333333333334,17.166666666666668,0.3333333333333333,0.5,1.0,1.0,0.16666666666666666,,0.8333333333333334,0.5918166666666667,,6.133333333333333,1.0,3.0,3.0,3.0,,4.0,4.0,1.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,,0.5,24.333333333333332,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,2.0,3.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,0.3333333333333333,,0.3333333333333333,,,,,,,,,,,,,1.0,,,,,,,,,0.3333333333333333,0.3333333333333333,1.0,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2014,2013-14,True
201144-201188-201949-2216-2419,1610612763,"Mike Conley, Marc Gasol, James Johnson, Zach Randolph, Tayshaun Prince","Conley, Gasol, Johnson, Randolph, Prince",201144-201188-201949-2216-2419,MEM,1,1.0,1.0,2,1.0,1.0,27.0,,2.0,1.0,,,,,,,,2.0,,,,,,,,,,,,1.0,2.0,,,,,1.0,,,,,,106.66666666666666,3.0,24.0,3.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,1.0,,,,,1.0,1.0,,,,,,2.0,2.0,,1.0,1.0,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2014,2013-14,True
201144-201188-201949-2216-2754,1610612763,"Mike Conley, Marc Gasol, James Johnson, Zach Randolph, Tony Allen","Conley, Gasol, Johnson, Randolph, Allen",201144-201188-201949-2216-2754,MEM,1,6.0,6.0,13,6.0,1.0,204.0,3.0,-4.0,7.0,2.0,,1.0,1.0,,,2.0,4.0,8.0,1.0,,,,,,,1.0,2.0,4.0,1.0,1.0,,,,0.25,0.2857142857142857,,,0.5,0.4,,91.76470588235294,17.333333333333332,14.285714285714286,16.333333333333332,14.0,0.16666666666666666,,,,,0.5,0.8333333333333334,0.5540916666666666,0.5736,3.65,,3.0,4.0,3.0,,2.0,2.0,,1.0,0.6666666666666666,0.5,0.5,,,,,0.5,25.15,1.0,2.0,,,,,1.0,,,,1.0,3.0,1.0,4.0,1.0,4.0,1.0,1.0,1.0,1.0,,0.2857142857142857,0.3333333333333333,0.5,0.3333333333333333,0.5,0.5,0.5540916666666666,1.0,1.0,2.0,,,,0.16666666666666666,,,,1.0,,1.0,,1.0,1.0,1.0,,,3.0,,1.0,,,3.0,,1.0,,,,,,,,,,,,1.0,,,1.0,1.0,,1.0,,,,,,4.0,1.0,,0.25,0.25,0.25,,,0.75,0.25,0.75,,,,,,,,,0.16666666666666666,,,,0.16666666666666666,,,,0.3333333333333333,0.3333333333333333,,,,,0.3333333333333333,0.3333333333333333,,0.75,,,,,,,,1.0,,,1.0,,,,,0.16666666666666666,,1.0,1.0,1.0,1.0,,,,,,,,1610612763,2014,2013-14,True
201144-201188-202334-2034-2754,1610612763,"Mike Conley, Marc Gasol, Ed Davis, Mike Miller, Tony Allen","Conley, Gasol, Davis, Miller, Allen",201144-201188-202334-2034-2754,MEM,1,1.0,,2,,,58.0,1.0,3.0,1.0,1.0,,,,,,,3.0,,,,,,1.0,,3.0,,1.0,2.0,1.0,,,,,0.75,0.75,,,,1.0,,49.6551724137931,42.0,16.0,36.0,16.0,,,,,,,1.0,0.4401,,,,2.0,2.0,2.0,,1.0,1.0,,,1.0,1.0,1.0,,,,,1.0,24.55,,,,,,,1.0,,,,1.0,,1.0,,,,1.0,,,,,,1.0,1.0,,1.0,,,,,,1.0,,1.0,,,,,,,,,1.0,,1.0,,,3.0,,,,3.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.5,,0.5,,,1.5,,1.5,,,,,,,,,,,,,,,,,0.5,0.5,1.0,,,,,0.5,,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,1610612763,2014,2013-14,True
201144-201188-2034-2216-2419,1610612763,"Mike Conley, Marc Gasol, Mike Miller, Zach Randolph, Tayshaun Prince","Conley, Gasol, Miller, Randolph, Prince",201144-201188-2034-2216-2419,MEM,2,8.0,,16,,,302.0,5.0,3.0,8.0,3.0,2.0,5.0,3.0,2.0,2.0,9.0,8.0,5.0,4.0,2.0,1.0,1.0,2.0,1.0,5.0,6.0,6.0,10.0,2.0,3.0,0.5,0.5,0.2222222222222222,0.2692307692307692,0.2857142857142857,0.1111111111111111,0.2,0.8571428571428571,0.6,1.0,76.29139072847683,16.25,21.5,13.125,19.25,0.38461538461538464,0.4,0.5,0.5,0.15384615384615385,0.5,0.6923076923076923,0.5378846153846154,0.5516,7.544444444444445,,4.0,4.0,4.0,,1.0,4.0,,2.0,0.3076923076923077,0.3333333333333333,0.6666666666666666,,,,,0.3076923076923077,24.9,1.0,2.0,1.0,,,,0.3333333333333333,0.07142857142857142,0.1,,2.0,,2.0,,,,,1.0,1.0,,,,,,,0.3333333333333333,,,,,,1.0,,0.1111111111111111,,1.0,,,2.0,,,,1.0,,1.0,1.0,,5.0,,,2.0,3.0,,,1.0,1.0,1.0,,,,3.0,,,,,,,,,,,,,,,,,,,,1.0,0.25,,0.25,0.25,,0.4166666666666667,,0.4166666666666667,,,,1.0,0.6666666666666666,1.0,1.0,,0.15384615384615385,,,,,,,,0.25,0.25,1.0,0.3333333333333333,,,,0.25,,0.625,,,,,,,,1.0,1.0,,,,,,,,,1.0,1.0,0.5,0.5,1.0,,,,,,,1610612763,2014,2013-14,True
201144-201188-2034-2216-2754,1610612763,"Mike Conley, Marc Gasol, Mike Miller, Zach Randolph, Tony Allen","Conley, Gasol, Miller, Randolph, Allen",201144-201188-2034-2216-2754,MEM,9,60.0,13.0,122,13.0,0.21666666666666667,1965.0,33.0,9.0,62.0,9.0,12.0,16.0,5.0,9.0,18.0,34.0,64.0,55.0,6.0,18.0,1.0,9.0,14.0,4.0,33.0,5.0,9.0,36.0,13.0,54.0,0.5,0.6428571428571429,0.5294117647058824,0.4722222222222222,0.5333333333333333,0.029411764705882353,0.0625,0.3125,0.3,0.42857142857142855,89.40458015267176,14.65,17.516129032258064,13.833333333333334,16.64516129032258,0.2962962962962963,0.75,0.8,0.3333333333333333,0.16666666666666666,0.625,0.6666666666666666,0.5090839622641509,0.54807,7.352941176470588,2.0,16.0,20.0,16.0,2.0,18.0,27.0,6.0,13.0,0.37037037037037035,0.72,0.7647058823529411,0.4,0.2222222222222222,0.2222222222222222,1.0,0.2962962962962963,26.47,13.0,14.0,5.0,7.0,4.0,7.0,0.7,0.10344827586206896,0.13157894736842105,24.0,2.0,3.0,2.0,3.0,7.0,13.0,4.0,6.0,3.0,2.0,4.0,0.5909090909090909,0.2857142857142857,0.3333333333333333,0.9,0.25,0.42857142857142855,0.56125,0.203125,3.0,4.0,1.0,,0.034482758620689655,0.42857142857142855,5.0,3.0,4.0,9.0,2.0,4.0,,3.0,,5.0,5.0,,10.0,3.0,,18.0,15.0,,8.0,3.0,5.0,3.0,2.0,3.0,,8.0,1.0,3.0,6.0,,3.0,3.0,2.0,3.0,9.0,4.0,3.0,1.0,2.0,1.0,1.0,3.0,5.0,13.0,2.0,1.0,0.25,,0.25,0.8333333333333334,0.75,0.625,0.42857142857142855,0.625,0.6666666666666666,1.0,,0.8888888888888888,0.25,0.875,1.0,0.7142857142857143,0.16666666666666666,0.4444444444444444,0.4444444444444444,0.75,0.07407407407407407,0.5,0.5,1.0,0.1875,0.1875,1.0,1.0,,1.0,,0.1875,0.05,0.15625,,,1.0,,,,,0.2,,,,,,1.0,,,,,,,,,,,,,,,1610612763,2014,2013-14,True
201144-201188-2034-2216-2757,1610612763,"Mike Conley, Marc Gasol, Mike Miller, Zach Randolph, Beno Udrih","Conley, Gasol, Miller, Randolph, Udrih",201144-201188-2034-2216-2757,MEM,1,5.0,3.0,10,3.0,0.6,174.0,3.0,2.0,5.0,,,,,2.0,,2.0,4.0,2.0,,,,,,,,,,4.0,3.0,4.0,,,,,0.4,,,,,,82.75862068965517,14.6,20.2,14.6,20.2,,,,,0.6666666666666666,,0.3333333333333333,0.46301666666666663,,15.85,,1.0,1.0,1.0,,3.0,4.0,,,0.3333333333333333,1.0,1.0,1.0,,,,0.3333333333333333,24.1,4.0,4.0,2.0,,,,1.0,0.4,0.5,,,1.0,,1.0,2.0,2.0,,,,,,0.3333333333333333,,,,,0.5,0.481675,0.5,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,2.0,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2014,2013-14,True
201144-201188-2034-2419-2754,1610612763,"Mike Conley, Marc Gasol, Mike Miller, Tayshaun Prince, Tony Allen","Conley, Gasol, Miller, Prince, Allen",201144-201188-2034-2419-2754,MEM,2,3.0,3.0,6,3.0,1.0,122.0,2.0,-1.0,3.0,,,1.0,,1.0,1.0,2.0,3.0,4.0,,2.0,,1.0,1.0,,2.0,,2.0,3.0,1.0,2.0,1.0,1.0,0.5,0.2,0.25,,,,0.5,,70.81967213114754,21.666666666666668,19.0,21.666666666666668,16.0,0.2,,,,0.2,,0.8,0.48446,,9.65,1.0,2.0,3.0,2.0,1.0,1.0,1.0,,1.0,0.6,0.5,0.5,,1.0,1.0,1.0,0.4,25.133333333333336,1.0,2.0,,,,,,,,3.0,,2.0,,3.0,1.0,3.0,2.0,,,1.0,1.0,0.25,0.6666666666666666,0.5,1.0,,0.4,0.48446,1.0,1.0,2.0,,,,0.2,,,,,,1.0,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,3.0,1.0,,,,,,0.5,,0.2,0.5,,,,,,,,,,,,,0.2,,,,,,,,,,,,,0.3333333333333333,,,,,,,,,,,1.0,,,,1.0,0.2,,,,,,,1.0,0.3333333333333333,1.0,,,,1610612763,2014,2013-14,True
201144-201188-2034-2754-2757,1610612763,"Mike Conley, Marc Gasol, Mike Miller, Tony Allen, Beno Udrih","Conley, Gasol, Miller, Allen, Udrih",201144-201188-2034-2754-2757,MEM,3,21.0,2.0,41,2.0,0.09523809523809523,746.0,12.0,-12.0,20.0,7.0,4.0,7.0,3.0,4.0,6.0,19.0,18.0,30.0,5.0,2.0,3.0,1.0,1.0,1.0,2.0,8.0,11.0,17.0,3.0,14.0,0.16666666666666666,0.2,0.3157894736842105,0.3,0.3333333333333333,0.15789473684210525,0.2857142857142857,0.6153846153846154,0.6111111111111112,0.6666666666666666,79.14209115281501,20.476190476190474,15.8,16.476190476190474,15.25,0.28,0.5714285714285714,0.8,0.25,0.16,0.5,0.52,0.49511999999999995,0.5555,8.76842105263158,1.0,5.0,6.0,5.0,,3.0,6.0,4.0,8.0,0.24,0.6,0.5555555555555556,,0.25,0.25,,0.2,25.3,3.0,4.0,2.0,1.0,1.0,1.0,0.6666666666666666,0.07407407407407407,0.09523809523809523,9.0,1.0,,1.0,,,2.0,3.0,2.0,1.0,,1.0,0.5,0.6,0.75,0.5,0.16666666666666666,,0.61935,0.1111111111111111,1.0,2.0,2.0,,0.13333333333333333,0.5,1.0,1.0,1.0,8.0,,1.0,,1.0,,1.0,1.0,2.0,4.0,1.0,,10.0,,3.0,2.0,1.0,,,,,,2.0,1.0,1.0,3.0,,2.0,2.0,1.0,1.0,5.0,,,,,,,,,2.0,,,0.16666666666666666,,0.16666666666666666,0.2,0.5,0.16666666666666666,0.5,0.2857142857142857,0.6,1.0,,0.5,0.6666666666666666,0.5,0.5,,0.32,0.125,0.14285714285714285,,0.04,,,,0.2,0.2,,0.3333333333333333,,1.0,,0.2,,0.2222222222222222,,,4.0,1.0,,,,0.5714285714285714,,,,,,,,,,,,,,,,,,0.125,,,1610612763,2014,2013-14,True
201144-201188-2216-2419-2754,1610612763,"Mike Conley, Marc Gasol, Zach Randolph, Tayshaun Prince, Tony Allen","Conley, Gasol, Randolph, Prince, Allen",201144-201188-2216-2419-2754,MEM,1,2.0,,4,,,68.0,1.0,,2.0,,,,,1.0,,1.0,1.0,1.0,,,,,,,,,,1.0,1.0,1.0,,,,,0.25,,,,,,84.70588235294117,9.5,24.5,9.5,24.5,,,,,1.0,,,0.4262,,19.4,,,,,,1.0,1.0,,,,1.0,1.0,1.0,,,,,,1.0,2.0,1.0,,,,,0.5,0.5,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1610612763,2014,2013-14,True
201144-201188-2216-2754-2757,1610612763,"Mike Conley, Marc Gasol, Zach Randolph, Tony Allen, Beno Udrih","Conley, Gasol, Randolph, Allen, Udrih",201144-201188-2216-2754-2757,MEM,2,8.0,6.0,18,6.0,0.75,256.0,4.0,2.0,10.0,1.0,3.0,4.0,,1.0,3.0,5.0,7.0,5.0,,4.0,,2.0,2.0,2.0,4.0,,1.0,8.0,1.0,7.0,0.6666666666666666,0.6666666666666666,0.6,0.5,0.5,,,,0.3333333333333333,,101.25,13.75,14.6,13.0,14.3,0.6666666666666666,0.75,0.75,0.6666666666666666,0.16666666666666666,,0.8333333333333334,0.5838583333333334,,4.3,,1.0,1.0,1.0,,3.0,7.0,3.0,6.0,0.16666666666666666,0.6,0.6,1.0,,,,0.16666666666666666,24.4,1.0,1.0,,1.0,1.0,1.0,0.5,,,7.0,,1.0,,1.0,1.0,5.0,1.0,1.0,,,1.0,0.4,1.0,1.0,0.5,,0.2,0.56273,0.7142857142857143,3.0,4.0,,,,0.6,,2.0,,,,,,,,,,,,2.0,,2.0,,,,,,,,,,,4.0,1.0,2.0,,,1.0,,2.0,3.0,2.0,,,,,,,1.0,5.0,,,,,,,0.5,,0.4,,0.6666666666666666,1.0,,,,,,1.0,,,,,,,,,,,,,,0.6666666666666666,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2014,2013-14,True
201144-201584-201585-2034-2754,1610612763,"Mike Conley, Courtney Lee, Kosta Koufos, Mike Miller, Tony Allen","Conley, Lee, Koufos, Miller, Allen",201144-201584-201585-2034-2754,MEM,1,3.0,3.0,5,3.0,1.0,53.0,1.0,1.0,2.0,,,,,,,,3.0,2.0,,,,,,,,,,,2.0,3.0,,,,,0.5,,,,,,135.8490566037736,6.0,17.5,6.0,17.5,,,,,,,1.0,0.57705,,,,,1.0,,,,,,,1.0,,,,,,,,23.3,3.0,4.0,1.0,,,,,0.5,1.0,2.0,,,,1.0,3.0,3.0,,1.0,1.0,1.0,,0.5,,,,,,0.57705,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,1610612763,2014,2013-14,True
201144-201584-201585-2034-2757,1610612763,"Mike Conley, Courtney Lee, Kosta Koufos, Mike Miller, Beno Udrih","Conley, Lee, Koufos, Miller, Udrih",201144-201584-201585-2034-2757,MEM,1,,,1,,,13.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.76923076923076,,12.0,,12.0,,,,,,,1.0,,,,,1.0,1.0,,,,,,,1.0,,,,,,,1.0,53.8,,,,,,,,,,1.0,,1.0,,1.0,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1610612763,2014,2013-14,True
201144-201584-201585-2216-2419,1610612763,"Mike Conley, Courtney Lee, Kosta Koufos, Zach Randolph, Tayshaun Prince","Conley, Lee, Koufos, Randolph, Prince",201144-201584-201585-2216-2419,MEM,1,1.0,,2,,,36.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,80.0,5.0,31.0,5.0,31.0,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2014,2013-14,True
201144-201584-201585-2216-2754,1610612763,"Mike Conley, Courtney Lee, Kosta Koufos, Zach Randolph, Tony Allen","Conley, Lee, Koufos, Randolph, Allen",201144-201584-201585-2216-2754,MEM,1,15.0,1.0,32,1.0,0.06666666666666667,540.0,9.0,-12.0,17.0,5.0,4.0,7.0,3.0,2.0,4.0,13.0,11.0,23.0,4.0,4.0,1.0,2.0,3.0,2.0,7.0,5.0,6.0,11.0,2.0,9.0,0.5,0.5,0.3076923076923077,0.3055555555555556,0.3055555555555556,0.07692307692307693,0.14285714285714285,0.5555555555555556,0.46153846153846156,0.5,85.33333333333333,16.866666666666667,16.88235294117647,15.2,15.764705882352942,0.3888888888888889,0.5714285714285714,0.6666666666666666,0.5,0.1111111111111111,0.6,0.6666666666666666,0.5404777777777778,0.5724899999999999,6.515384615384615,,5.0,5.0,5.0,,5.0,5.0,2.0,4.0,0.2777777777777778,0.7142857142857143,0.5555555555555556,1.0,,,,0.2777777777777778,25.2,,,,,,,0.5,,,14.0,1.0,,1.0,,,,1.0,1.0,1.0,,1.0,,0.25,0.25,0.6666666666666666,0.2,,0.2224,,,1.0,2.0,,0.16666666666666666,,1.0,,,4.0,,,,1.0,,1.0,1.0,,2.0,,,4.0,3.0,,,1.0,1.0,1.0,,,,,,,1.0,1.0,1.0,2.0,,,3.0,,1.0,,,,,,,,,1.0,0.2,,0.2,0.25,,0.2,,0.2,0.3333333333333333,,,,0.6666666666666666,,,,0.2222222222222222,,,,,,,,0.2,0.2,1.0,0.3333333333333333,,,,0.2,,0.18181818181818182,,,1.0,1.0,,,,0.5,1.0,,,,,,,,,,,,,,,,,,,,1610612763,2014,2013-14,True
201144-201584-201949-2034-2216,1610612763,"Mike Conley, Courtney Lee, James Johnson, Mike Miller, Zach Randolph","Conley, Lee, Johnson, Miller, Randolph",201144-201584-201949-2034-2216,MEM,1,5.0,,9,,,112.0,2.0,3.0,4.0,,1.0,1.0,,,1.0,1.0,5.0,2.0,,2.0,,1.0,2.0,1.0,5.0,,,3.0,,5.0,1.0,1.0,1.0,0.8333333333333334,0.8333333333333334,,,,,,115.71428571428571,8.8,17.0,8.8,17.0,0.3333333333333333,1.0,1.0,1.0,,,1.0,0.6097,,0.3,,1.0,2.0,1.0,,2.0,3.0,,1.0,0.6666666666666666,1.0,1.0,,,,,0.3333333333333333,24.5,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,1.0,,,,1.0,,,,,,,3.0,,,,1.0,,1.0,,,1.0,,,2.0,,1.0,,,1.0,2.0,,,,,,,,,,,1.0,0.5,,0.5,,,,,,1.0,,,1.0,,1.0,,,,,,,0.3333333333333333,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2014,2013-14,True
201144-201584-2034-2216-2754,1610612763,"Mike Conley, Courtney Lee, Mike Miller, Zach Randolph, Tony Allen","Conley, Lee, Miller, Randolph, Allen",201144-201584-2034-2216-2754,MEM,3,8.0,3.0,15,3.0,0.375,213.0,4.0,-3.0,7.0,1.0,1.0,2.0,1.0,1.0,2.0,4.0,7.0,10.0,1.0,2.0,,1.0,2.0,1.0,5.0,,1.0,2.0,,7.0,0.5,0.5,0.5,0.5,0.5,,,,0.25,,101.40845070422536,12.0,16.714285714285715,12.0,16.142857142857142,0.2857142857142857,0.5,0.5,1.0,0.14285714285714285,1.0,0.7142857142857143,0.46445,,6.5,,2.0,3.0,2.0,,1.0,1.0,,4.0,0.42857142857142855,0.5,0.5,,,,,0.2857142857142857,25.5,,,,,,,,,,1.0,,2.0,,2.0,,,1.0,,,,1.0,,0.5,0.5,1.0,,0.6666666666666666,0.39853333333333335,,1.0,1.0,,,,0.3333333333333333,,,1.0,1.0,1.0,1.0,,,,1.0,,,,,,2.0,3.0,,,,1.0,,1.0,,,,,,1.0,,,1.0,,1.0,2.0,1.0,,,,,,,,,,1.0,0.3333333333333333,,0.3333333333333333,,,,,,0.5,,,,,,,,0.14285714285714285,1.0,1.0,,0.14285714285714285,1.0,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2014,2013-14,True
201144-201584-2034-2216-2757,1610612763,"Mike Conley, Courtney Lee, Mike Miller, Zach Randolph, Beno Udrih","Conley, Lee, Miller, Randolph, Udrih",201144-201584-2034-2216-2757,MEM,1,,,1,,,,,-2.0,1.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612763,2014,2013-14,True
