EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,SecondChanceOffPoss,TotalPoss,AtRimFGM,AtRimFGA,SecondChanceAtRimFGM,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,LongMidRangeFGA,Corner3FGA,Arc3FGA,PenaltyArc3FGA,FG2M,FG2A,FG3A,FtPoints,Points,OpponentPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChancePoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3A,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,NonHeaveArc3FGA,TwoPtAssists,Assists,AtRimAssists,AssistPoints,OffThreePtRebounds,FTOffRebounds,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,OffRebounds,Rebounds,Steals,BadPassSteals,Fouls,FoulsDrawn,FTA,TwoPtShootingFoulsDrawn,Blocked2s,BlockedAtRim,Blocks,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,SecondChanceFg2Pct,PenaltyFg2Pct,EfgPct,SecondChanceEfgPct,PenaltyEfgPct,TsPct,SecondChanceTsPct,PenaltyTsPct,FG3APct,OffFTReboundPct,DefTwoPtReboundPct,DefThreePtReboundPct,OffThreePtReboundPct,DefFGReboundPct,OffFGReboundPct,OffCorner3ReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,LongMidRangeFrequency,Corner3Frequency,Arc3Frequency,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,SecondChanceShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,Corner3FGM,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,FG3M,PenaltyFG3M,PenaltyFtPoints,PtsAssisted3s,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,Corner3Assists,ShortMidRangeAssists,LongMidRangeAssists,OffTwoPtRebounds,FTDefRebounds,LiveBallTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Charge Fouls,RecoveredBlocks,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,LiveBallTurnoverPct,DefFTReboundPct,OffTwoPtReboundPct,OffLongMidRangeReboundPct,DefAtRimReboundPct,DefCorner3ReboundPct,BlocksRecoveredPct,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,NonHeaveArc3Accuracy,PtsPutbacks,Travels,Offensive Fouls Drawn,SecondChanceCorner3FGM,SecondChanceCorner3FGA,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,Fg2aBlocked,Loose Ball Fouls,Loose Ball Fouls Drawn,BlockingFoulsDrawn,Technical Free Throw Trips,NonShootingFoulsDrawn,BlockedShortMidRange,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg3Pct,FG2APctBlocked,AtRimPctBlocked,OffAtRimReboundPct,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyArc3FGM,BadPassOutOfBoundsTurnovers,PenaltyArc3Accuracy,PtsUnassisted3s,3SecondViolations,SecondChanceArc3FGA,ShortMidRangePctBlocked,OffShortMidRangeReboundPct,SecondChanceArc3Frequency,BadPassTurnovers,SecondChanceTurnovers,LostBallSteals,BlockingFouls,DefensiveGoaltends,NonShootingPenaltyNonTakeFouls,SecondChanceArc3FGM,SelfOReb,SelfORebPct,SecondChanceArc3Accuracy,Offensive Fouls,Charge Fouls Drawn,3pt And 1 Free Throw Trips,ThreePtShootingFoulsDrawn,BlockedLongMidRange,OffArc3ReboundPct,ThreePtShootingFoulsDrawnPct,StepOutOfBoundsTurnovers,2pt And 1 Free Throw Trips,LongMidRangePctBlocked,SecondChanceArc3PctAssisted,Defensive 3 Seconds Violations,HeaveAttempts,Fg3aBlocked,FG3APctBlocked,Arc3PctBlocked,Blocked3s,BlockedCorner3,OffensiveGoaltends,Corner3PctBlocked,BlockedArc3,HeaveMakes,Clear Path Fouls,team_id,year,season,team_vs
101138-1718-201145-201584-202340,1610612738,"Brandon Bass, Paul Pierce, Jeff Green, Courtney Lee, Avery Bradley","Bass, Pierce, Green, Lee, Bradley",101138-1718-201145-201584-202340,BOS,6106.0,20,102.0,-56.0,188.0,187.0,56.0,48.0,27.0,375.0,39.0,64.0,6.0,12.0,15.0,20.0,41.0,9.0,25.0,9.0,66.0,140.0,34.0,26.0,182.0,238.0,10.0,23.0,24.0,19.0,36.0,14.0,58.0,74.0,58.0,24.0,37.0,45.0,22.0,98.0,6.0,1.0,12.0,32.0,49.0,31.0,80.0,11.0,6.0,49.0,41.0,40.0,16.0,12.0,9.0,13.0,158.0,58.0,56.0,0.5606060606060606,0.6065573770491803,0.4714285714285714,0.43478260869565216,0.5277777777777778,0.4482758620689655,0.37037037037037035,0.47,0.47643979057591623,0.4,0.5087719298245614,0.19540229885057472,0.14285714285714285,0.7272727272727273,0.7058823529411765,0.25,0.7213114754098361,0.3157894736842105,0.16666666666666666,0.6,0.875,0.7,88.43760235833606,17.97340425531915,14.582887700534759,16.94148936170213,14.058823529411764,0.367816091954023,0.609375,0.6842105263157895,0.5641025641025641,0.23563218390804597,0.05172413793103448,0.14367816091954022,0.4444444444444444,0.5,0.5,0.4,0.75,0.18,0.5632183908045977,0.5129528901734104,0.5087318181818182,0.5386551020408163,0.08648648648648649,0.10596026490066225,0.13186813186813187,0.31868131868131866,8.417857142857143,25.25,0.2978723404255319,11.0,35.0,16.0,2.0,2.0,5.0,6.0,8.0,3.0,11.0,24.0,6.0,8.0,6.0,2.0,3.0,12.0,24.0,5.0,16.0,18.0,1.0,7.0,34.0,7.0,23.0,4.0,7.0,1.0,0.23529411764705882,0.21428571428571427,0.24242424242424243,0.47058823529411764,0.7142857142857143,0.3380281690140845,0.2608695652173913,0.6666666666666666,0.7142857142857143,0.5384615384615384,0.20114942528735633,0.3142857142857143,0.3793103448275862,0.2727272727272727,0.3902439024390244,0.42105263157894735,0.75,0.2222222222222222,0.2857142857142857,1.0,0.24,0.24,1.0,0.1,0.4,0.25,10.0,1.0,2.0,,3.0,,4.0,4.0,16.0,2.0,1.0,3.0,1.0,6.0,3.0,6.0,,0.11428571428571428,0.109375,0.48,0.1111111111111111,,,1.0,4.0,0.1111111111111111,,,1.0,0.17142857142857143,0.2608695652173913,0.037037037037037035,9.0,4.0,5.0,4.0,,6.0,,2.0,0.025,,3.0,3.0,,,,0.2777777777777778,,1.0,5.0,0.07317073170731707,,,1.0,2.0,0.058823529411764705,,1.0,1.0,,0.2222222222222222,,,,1610612738,2013,2012-13,True
101138-1718-201145-201584-202348,1610612738,"Brandon Bass, Paul Pierce, Jeff Green, Courtney Lee, Jordan Crawford","Bass, Pierce, Green, Lee, Crawford",101138-1718-201145-201584-202348,BOS,364.0,4,6.0,12.0,12.0,11.0,3.0,2.0,1.0,23.0,3.0,4.0,1.0,2.0,1.0,1.0,2.0,,2.0,,6.0,11.0,2.0,3.0,21.0,9.0,1.0,2.0,2.0,1.0,2.0,,3.0,4.0,8.0,2.0,2.0,4.0,1.0,10.0,,,4.0,1.0,6.0,2.0,8.0,,,1.0,3.0,4.0,3.0,,,,19.0,3.0,3.0,0.3333333333333333,0.3333333333333333,0.5454545454545454,0.5,0.5,0.6923076923076923,0.5,0.5,0.75,0.5,0.5,0.15384615384615385,,0.5,1.0,,0.8333333333333334,0.4,,,1.0,1.0,90.98901098901099,15.75,15.909090909090908,15.416666666666666,15.363636363636363,0.3076923076923077,0.75,0.75,0.3333333333333333,0.15384615384615385,,0.15384615384615385,1.0,0.5,,0.5,1.0,,0.46153846153846156,0.48116538461538466,0.57545,0.5573,0.21428571428571427,0.25,0.09523809523809523,0.14285714285714285,8.272727272727273,25.25,0.25,3.0,5.0,,,,,2.0,2.0,,1.0,6.0,2.0,2.0,2.0,,1.0,,2.0,1.0,,,,,,,1.0,,,1.0,1.0,,1.0,,1.0,0.4,0.5,,1.0,,0.38461538461538464,0.6,0.6,0.3333333333333333,,,,,,,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,0.2,,,,,,,,,,2.0,,,,,,,,,,,,,,,1610612738,2013,2012-13,True
101138-1718-201145-201584-203096,1610612738,"Brandon Bass, Paul Pierce, Jeff Green, Courtney Lee, Jared Sullinger","Bass, Pierce, Green, Lee, Sullinger",101138-1718-201145-201584-203096,BOS,221.0,1,4.0,2.0,9.0,6.0,,1.0,,15.0,1.0,1.0,,,,,2.0,,1.0,,2.0,4.0,1.0,2.0,9.0,7.0,,,,,,,,2.0,2.0,1.0,1.0,2.0,,5.0,,,,3.0,3.0,,3.0,,,3.0,1.0,2.0,1.0,1.0,,1.0,9.0,,,0.5,0.5,0.5,,,0.7,,,0.75,,,0.2,,1.0,,,1.0,,,1.0,,,97.73755656108598,13.333333333333334,16.833333333333332,13.333333333333334,16.833333333333332,0.2,1.0,1.0,,0.4,,0.2,,,,,,,0.4,0.46894,,,0.16666666666666666,0.2,,,12.725,25.4,,,1.0,1.0,,,,1.0,1.0,,,3.0,1.0,1.0,1.0,,,1.0,,,1.0,2.0,,,3.0,,1.0,1.0,1.0,1.0,1.0,,1.0,0.3333333333333333,,,,1.0,,1.0,0.2,,,,0.5,0.5,1.0,,,,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2013,2012-13,True
101138-1718-201145-201584-2215,1610612738,"Brandon Bass, Paul Pierce, Jeff Green, Courtney Lee, Jason Collins","Bass, Pierce, Green, Lee, Collins",101138-1718-201145-201584-2215,BOS,30.0,1,,1.0,1.0,1.0,1.0,1.0,,2.0,,,,,,,,,,,,,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,1.0,1.0,,1.0,,,,1.0,2.0,1.0,,,,1.0,1.0,1.0,,,,,,,,,0.5,,0.5,,,1.0,,,1.0,,,,1.0,,96.0,9.0,21.0,9.0,21.0,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2013,2012-13,True
101138-1718-201145-201584-2404,1610612738,"Brandon Bass, Paul Pierce, Jeff Green, Courtney Lee, Chris Wilcox","Bass, Pierce, Green, Lee, Wilcox",101138-1718-201145-201584-2404,BOS,378.0,4,6.0,11.0,10.0,10.0,2.0,,1.0,20.0,2.0,3.0,,,,,2.0,,3.0,2.0,4.0,7.0,3.0,1.0,15.0,4.0,,,1.0,,,2.0,4.0,6.0,2.0,3.0,3.0,4.0,2.0,9.0,1.0,,2.0,4.0,6.0,1.0,7.0,1.0,1.0,1.0,4.0,2.0,,,,,14.0,4.0,2.0,0.75,0.75,0.5714285714285714,,,0.7,,0.75,0.6818181818181818,0.5,0.6666666666666666,0.3,,0.8,1.0,1.0,0.8571428571428571,0.25,,0.6666666666666666,1.0,1.0,76.19047619047619,15.7,22.1,15.5,20.7,0.3,0.6666666666666666,0.6666666666666666,1.0,0.2,,0.3,,,,,,1.0,0.6,0.53364,,0.5706,,,0.06666666666666667,0.26666666666666666,8.442857142857143,24.53333333333333,0.2,1.0,2.0,1.0,,,,2.0,2.0,1.0,1.0,3.0,2.0,1.0,1.0,,1.0,,,,,,,,,,,,,0.5,0.6666666666666666,0.5,0.6666666666666666,,,,,1.0,1.0,,0.2,0.5,0.5,1.0,0.5,0.5,,,,,0.6666666666666666,0.6666666666666666,0.5,,,0.6666666666666666,,,,,,,,1.0,,,,,,1.0,,1.0,,,,,,,,1.0,,0.5,3.0,,,,,,,,,,,,,1.0,0.25,,,,,,,1.0,,,,,,,,,,,,,,,,,,1610612738,2013,2012-13,True
101138-1718-201145-201584-2571,1610612738,"Brandon Bass, Paul Pierce, Jeff Green, Courtney Lee, Leandro Barbosa","Bass, Pierce, Green, Lee, Barbosa",101138-1718-201145-201584-2571,BOS,31.0,1,1.0,,1.0,1.0,1.0,1.0,,2.0,,,,,,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,1.0,,,,1.0,,92.9032258064516,18.0,13.0,18.0,13.0,,,,,,,,,,,,,,,0.3906,,0.3906,,,,,6.9,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2013,2012-13,True
101138-1718-201145-201584-708,1610612738,"Brandon Bass, Paul Pierce, Jeff Green, Courtney Lee, Kevin Garnett","Bass, Pierce, Green, Lee, Garnett",101138-1718-201145-201584-708,BOS,1010.0,6,17.0,4.0,30.0,30.0,1.0,4.0,4.0,60.0,2.0,4.0,,,,,7.0,2.0,3.0,,8.0,19.0,5.0,1.0,23.0,19.0,,1.0,,,,,,8.0,8.0,3.0,4.0,6.0,1.0,14.0,,,5.0,11.0,17.0,3.0,20.0,3.0,3.0,4.0,2.0,1.0,,1.0,,1.0,23.0,,1.0,0.5,0.5,0.42105263157894735,,,0.4583333333333333,,,0.4583333333333333,,,0.20833333333333334,,0.6470588235294118,1.0,,0.7272727272727273,0.21428571428571427,,0.8,0.5714285714285714,1.0,85.54455445544555,17.033333333333335,16.633333333333333,16.533333333333335,14.933333333333334,0.16666666666666666,0.5,0.5,0.5,0.2916666666666667,0.08333333333333333,0.125,,,,,,,0.375,0.4588625,0.3524,,,,,,10.631578947368421,24.54,0.03333333333333333,2.0,8.0,4.0,2.0,,,,2.0,,,6.0,,2.0,,2.0,,3.0,3.0,1.0,3.0,5.0,2.0,1.0,8.0,,2.0,,1.0,1.0,0.4,,0.4,0.375,1.0,0.2727272727272727,0.6666666666666666,0.6,1.0,1.0,0.3333333333333333,0.25,0.3333333333333333,,0.5714285714285714,0.5714285714285714,0.75,1.0,1.0,1.0,,,,,,,,,,,,,,,2.0,,1.0,,1.0,,,,,0.10526315789473684,,,,,,,2.0,,,,,0.25,0.16666666666666666,,2.0,2.0,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,1610612738,2013,2012-13,True
101138-1718-201145-201944-202340,1610612738,"Brandon Bass, Paul Pierce, Jeff Green, Terrence Williams, Avery Bradley","Bass, Pierce, Green, Williams, Bradley",101138-1718-201145-201944-202340,BOS,21.0,1,,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,68.57142857142857,,21.0,,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2013,2012-13,True
101138-1718-201145-201944-202348,1610612738,"Brandon Bass, Paul Pierce, Jeff Green, Terrence Williams, Jordan Crawford","Bass, Pierce, Green, Williams, Crawford",101138-1718-201145-201944-202348,BOS,305.0,3,5.0,-1.0,9.0,10.0,,5.0,4.0,19.0,1.0,5.0,1.0,3.0,,,3.0,2.0,2.0,,3.0,9.0,4.0,,9.0,10.0,1.0,3.0,2.0,,,,,2.0,4.0,2.0,1.0,2.0,,5.0,1.0,,,2.0,3.0,4.0,7.0,2.0,1.0,4.0,1.0,,,,,,7.0,,,0.3333333333333333,0.5,0.3333333333333333,0.3333333333333333,,0.34615384615384615,0.25,,0.34615384615384615,0.25,,0.3076923076923077,,1.0,,0.3333333333333333,1.0,0.4444444444444444,0.5,,1.0,,89.70491803278689,20.555555555555557,12.0,19.333333333333332,12.0,0.38461538461538464,0.2,0.2,,0.23076923076923078,0.15384615384615385,0.15384615384615385,0.75,0.3333333333333333,,,,,0.6923076923076923,0.5231538461538462,0.6335166666666666,,,,0.2222222222222222,,8.177777777777777,24.25,,,1.0,2.0,,,,1.0,1.0,,,3.0,1.0,1.0,1.0,,,1.0,3.0,1.0,,,,,,,2.0,,,1.0,0.25,,0.25,,1.0,0.5,,1.0,,,0.07692307692307693,,,,0.6666666666666666,0.6666666666666666,0.5,,,,0.5,0.5,1.0,,,0.5,2.0,,,,1.0,,1.0,,,1.0,,,,,,,,,,0.5,0.25,,,,,,,,,,1.0,,,,1.0,,,,,1.0,0.1111111111111111,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2013,2012-13,True
101138-1718-201145-202340-202348,1610612738,"Brandon Bass, Paul Pierce, Jeff Green, Avery Bradley, Jordan Crawford","Bass, Pierce, Green, Bradley, Crawford",101138-1718-201145-202340-202348,BOS,1894.0,8,32.0,-16.0,60.0,61.0,5.0,16.0,6.0,121.0,9.0,13.0,4.0,5.0,2.0,3.0,9.0,4.0,12.0,1.0,15.0,34.0,16.0,9.0,54.0,70.0,5.0,6.0,12.0,2.0,3.0,1.0,9.0,10.0,20.0,12.0,5.0,10.0,3.0,25.0,3.0,,4.0,14.0,21.0,7.0,28.0,6.0,3.0,14.0,13.0,12.0,4.0,4.0,2.0,4.0,42.0,9.0,5.0,0.3333333333333333,0.38461538461538464,0.4411764705882353,0.8333333333333334,0.6666666666666666,0.45,0.8333333333333334,0.875,0.48214285714285715,0.8571428571428571,0.9,0.32,,0.8235294117647058,0.5,0.2727272727272727,0.72,0.2413793103448276,,1.0,1.0,0.42857142857142855,91.99577613516368,17.166666666666668,14.163934426229508,16.383333333333333,13.508196721311476,0.26,0.6923076923076923,0.6923076923076923,0.3333333333333333,0.18,0.08,0.24,0.8333333333333334,0.8,,0.75,0.6666666666666666,0.25,0.58,0.5236000000000001,0.6246,0.5171375,0.07407407407407407,0.10526315789473684,0.2222222222222222,0.16666666666666666,7.905882352941177,25.00625,0.08333333333333333,4.0,12.0,2.0,2.0,,,3.0,5.0,1.0,2.0,15.0,3.0,5.0,3.0,2.0,1.0,1.0,4.0,3.0,7.0,5.0,,1.0,12.0,1.0,8.0,,3.0,1.0,0.3125,1.0,0.3125,0.5833333333333334,1.0,0.2222222222222222,,0.6666666666666666,1.0,0.75,0.24,0.3333333333333333,0.4,0.25,0.2222222222222222,0.2222222222222222,0.5,0.5,0.5,1.0,0.25,0.25,1.0,,,0.25,4.0,1.0,,,,,,2.0,2.0,,,4.0,,2.0,2.0,1.0,,0.058823529411764705,,0.75,,,,1.0,2.0,1.0,,,,0.16666666666666666,0.14285714285714285,,6.0,,3.0,,1.0,2.0,,3.0,0.1111111111111111,,1.0,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,1610612738,2013,2012-13,True
101138-1718-201145-202340-2215,1610612738,"Brandon Bass, Paul Pierce, Jeff Green, Avery Bradley, Jason Collins","Bass, Pierce, Green, Bradley, Collins",101138-1718-201145-202340-2215,BOS,643.0,3,11.0,-4.0,20.0,21.0,6.0,,,41.0,4.0,4.0,,,1.0,1.0,3.0,,4.0,2.0,4.0,9.0,4.0,5.0,19.0,23.0,,,,1.0,2.0,2.0,7.0,6.0,2.0,4.0,3.0,5.0,3.0,12.0,,,1.0,4.0,5.0,,5.0,,,5.0,8.0,8.0,2.0,2.0,,2.0,19.0,7.0,6.0,0.75,0.75,0.4444444444444444,,0.5,0.5384615384615384,,0.625,0.59375,,0.7,0.3076923076923077,,0.5,1.0,,0.5555555555555556,,,1.0,0.3333333333333333,,91.81959564541214,15.9,15.476190476190476,15.9,15.142857142857142,0.3076923076923077,1.0,1.0,0.75,0.23076923076923078,,0.3076923076923077,,,,0.25,1.0,0.5,0.6153846153846154,0.49490769230769227,,0.5061125,0.2,0.2,,0.3684210526315789,8.433333333333334,25.775,0.3,,2.0,,,,,2.0,2.0,1.0,2.0,6.0,2.0,2.0,2.0,,,,,,1.0,3.0,1.0,1.0,4.0,1.0,2.0,,2.0,1.0,0.5,0.5,0.5,0.25,,,,,1.0,1.0,0.15384615384615385,,,,,,,,,,0.5,0.5,1.0,,,0.5,,,2.0,,,,,,,,,1.0,,1.0,2.0,1.0,,,,,,,,1.0,1.0,0.5,,,,,,,,,,,,,,,,,1.0,,,1.0,,,0.2,,1.0,,,,,,,,,,,,,,,1610612738,2013,2012-13,True
101138-1718-201145-202340-2404,1610612738,"Brandon Bass, Paul Pierce, Jeff Green, Avery Bradley, Chris Wilcox","Bass, Pierce, Green, Bradley, Wilcox",101138-1718-201145-202340-2404,BOS,4385.0,13,73.0,3.0,145.0,143.0,9.0,19.0,26.0,288.0,27.0,55.0,7.0,17.0,2.0,5.0,36.0,11.0,21.0,,55.0,122.0,32.0,15.0,158.0,155.0,10.0,24.0,27.0,3.0,8.0,,8.0,58.0,52.0,21.0,29.0,39.0,17.0,88.0,7.0,1.0,9.0,38.0,50.0,36.0,86.0,11.0,9.0,23.0,23.0,24.0,13.0,6.0,4.0,6.0,131.0,8.0,9.0,0.5272727272727272,0.5576923076923077,0.45081967213114754,0.4166666666666667,0.375,0.4642857142857143,0.43333333333333335,0.375,0.4815950920245399,0.43548387096774194,0.4444444444444444,0.2077922077922078,0.2,0.8085106382978723,0.9,0.35,0.8245614035087719,0.40229885057471265,0.2857142857142857,0.7142857142857143,0.9444444444444444,0.8888888888888888,94.5769669327252,16.372413793103448,14.062937062937063,14.979310344827587,13.832167832167832,0.35714285714285715,0.4909090909090909,0.574468085106383,0.6296296296296297,0.23376623376623376,0.07142857142857142,0.13636363636363635,0.5666666666666667,0.4117647058823529,0.14285714285714285,0.625,0.4,,0.564935064935065,0.5340175324675325,0.5560888888888889,0.5413875,0.07975460122699386,0.09923664122137404,0.17088607594936708,0.05063291139240506,8.204098360655738,24.478125,0.06206896551724138,13.0,31.0,15.0,3.0,,,8.0,11.0,,2.0,30.0,8.0,10.0,7.0,3.0,3.0,9.0,28.0,3.0,11.0,8.0,,3.0,19.0,1.0,13.0,1.0,5.0,0.9090909090909091,0.34375,,0.34375,0.5789473684210527,1.0,0.417910447761194,0.38095238095238093,0.7333333333333333,1.0,0.8333333333333334,0.2012987012987013,0.41935483870967744,0.43333333333333335,0.23076923076923078,0.4166666666666667,0.42857142857142855,0.6,0.2727272727272727,0.2727272727272727,1.0,0.38095238095238093,0.38095238095238093,0.875,,,0.38095238095238093,6.0,,2.0,,2.0,2.0,6.0,1.0,10.0,,4.0,,2.0,,2.0,,0.3333333333333333,0.08196721311475409,0.14545454545454545,0.5,0.06666666666666667,,,,4.0,,3.0,,4.0,0.03225806451612903,0.3333333333333333,0.13333333333333333,8.0,2.0,2.0,2.0,1.0,,2.0,2.0,0.025974025974025976,0.5,,2.0,,,,0.38461538461538464,,,4.0,0.027777777777777776,1.0,2.0,,,,,,,,,,,,1610612738,2013,2012-13,True
101138-1718-201145-202340-2571,1610612738,"Brandon Bass, Paul Pierce, Jeff Green, Avery Bradley, Leandro Barbosa","Bass, Pierce, Green, Bradley, Barbosa",101138-1718-201145-202340-2571,BOS,64.0,1,1.0,4.0,3.0,2.0,3.0,,,5.0,2.0,3.0,,,2.0,3.0,,,,,2.0,3.0,,,4.0,,,,,2.0,3.0,,4.0,,4.0,,,,,,,,,1.0,1.0,,1.0,,,,,,,1.0,,1.0,4.0,4.0,3.0,,,0.6666666666666666,,0.6666666666666666,0.6666666666666666,,0.6666666666666666,0.6666666666666666,,0.6666666666666666,,,1.0,,,1.0,,,1.0,,,112.5,8.0,20.0,8.0,20.0,1.0,0.6666666666666666,1.0,,,,,,,,1.0,0.6666666666666666,,1.0,0.7012,,0.7012,,,,1.0,0.8666666666666667,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,0.3333333333333333,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612738,2013,2012-13,True
101138-1718-201145-202340-708,1610612738,"Brandon Bass, Paul Pierce, Jeff Green, Avery Bradley, Kevin Garnett","Bass, Pierce, Green, Bradley, Garnett",101138-1718-201145-202340-708,BOS,2039.0,14,34.0,-10.0,68.0,61.0,7.0,5.0,9.0,129.0,16.0,18.0,4.0,5.0,3.0,3.0,19.0,2.0,16.0,3.0,23.0,48.0,18.0,7.0,62.0,72.0,5.0,6.0,12.0,4.0,5.0,3.0,9.0,22.0,24.0,16.0,11.0,14.0,6.0,31.0,4.0,1.0,3.0,16.0,19.0,9.0,28.0,4.0,3.0,7.0,16.0,9.0,6.0,3.0,2.0,3.0,50.0,9.0,7.0,0.4782608695652174,0.5789473684210527,0.4791666666666667,0.8333333333333334,0.8,0.4166666666666667,0.625,0.5,0.4492753623188406,0.6666666666666666,0.5625,0.2727272727272727,1.0,0.8421052631578947,0.75,0.2857142857142857,0.8260869565217391,0.20512820512820512,0.5,1.0,1.0,0.6666666666666666,91.10348209906817,16.220588235294116,15.344262295081966,15.676470588235293,15.01639344262295,0.2727272727272727,0.8888888888888888,0.8888888888888888,0.375,0.2878787878787879,0.030303030303030304,0.24242424242424243,0.625,0.8,,0.375,1.0,0.375,0.5454545454545454,0.4878378787878789,0.524125,0.51368125,0.08695652173913043,0.11764705882352941,0.1935483870967742,0.14516129032258066,9.94375,25.394444444444442,0.10294117647058823,3.0,11.0,4.0,,,,3.0,3.0,,1.0,9.0,3.0,3.0,3.0,,2.0,3.0,4.0,,5.0,4.0,,,9.0,,4.0,,2.0,1.0,0.16666666666666666,,0.16666666666666666,0.5555555555555556,,0.16,0.13333333333333333,0.5714285714285714,1.0,0.6666666666666666,0.16666666666666666,0.2727272727272727,0.2727272727272727,0.6666666666666666,0.21052631578947367,0.21052631578947367,0.75,,,,0.1875,0.1875,1.0,,,0.1875,8.0,,1.0,,,,2.0,2.0,,1.0,,2.0,,,1.0,,,,,,,,,,,,,,2.0,,0.25,0.25,5.0,,1.0,,,,,,,,1.0,2.0,,,,0.25,,1.0,3.0,,,,,,,,,,,,,,,1610612738,2013,2012-13,True
