EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,AtRimFGM,AtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGM,Corner3FGA,PenaltyCorner3FGM,PenaltyCorner3FGA,Arc3FGM,Arc3FGA,FG2M,FG2A,FG3M,FG3A,FtPoints,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyFG3M,PenaltyFG3A,PenaltyFtPoints,PenaltyPoints,PtsAssisted2s,PtsUnassisted2s,PtsAssisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,AssistPoints,DefThreePtRebounds,DefTwoPtRebounds,FTDefRebounds,DefRebounds,Rebounds,Steals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,Turnovers,PenaltyTurnovers,ShootingFouls,Fouls,FoulsDrawn,FTA,2pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,FG3APct,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefArc3ReboundPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,LongMidRangeFrequency,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyCorner3Frequency,PenaltyCorner3Accuracy,AtRimFG3AFrequency,NonHeaveArc3Accuracy,ShotQualityAvg,PenaltyShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,PenaltyPointsPct,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,SecondChanceOffPoss,SecondChanceAtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,SecondChanceCorner3FGA,PenaltyArc3FGA,SecondChanceFG2A,SecondChanceFG3A,HeaveAttempts,Fg2aBlocked,ShortMidRangeAssists,OffTwoPtRebounds,OffRebounds,BadPassSteals,LostBallOutOfBoundsTurnovers,SecondChanceTurnovers,Offensive Fouls,Offensive Fouls Drawn,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,FG2APctBlocked,ShortMidRangePctBlocked,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,DefLongMidRangeReboundPct,DefCorner3ReboundPct,ShortMidRangePctAssisted,SecondChanceAtRimFrequency,SecondChanceCorner3Frequency,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyArc3Frequency,SecondChanceShotQualityAvg,SecondChanceAtRimFGM,SecondChanceFG2M,SecondChancePoints,Fg3aBlocked,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG3APctBlocked,Corner3PctBlocked,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChancePointsPct,LostBallTurnovers,NonShootingPenaltyNonTakeFouls,AtRimPctBlocked,LongMidRangeFGM,LongMidRangeAssists,Charge Fouls,Blocked2s,BlockedLongMidRange,Blocks,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceFtPoints,OffThreePtRebounds,Loose Ball Fouls,BlockedShortMidRange,OffThreePtReboundPct,OffCorner3ReboundPct,SecondChanceCorner3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,SecondChanceFG3M,PtsUnassisted3s,StepOutOfBoundsTurnovers,Blocked3s,BlockedArc3,BlockedAtRim,RecoveredBlocks,SecondChanceFg3Pct,OffArc3ReboundPct,BlocksRecoveredPct,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,SecondChanceArc3Frequency,PenaltyArc3Accuracy,PtsPutbacks,SelfOReb,Loose Ball Fouls Drawn,SelfORebPct,SecondChanceArc3FGM,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,LongMidRangePctBlocked,OffensiveGoaltends,team_id,year,season,team_vs
1626204-1630230-1630529-1630530-203468,1610612740,"Larry Nance Jr., Naji Marshall, Herbert Jones, Trey Murphy III, CJ McCollum","Nance Jr., Marshall, Jones, Murphy III, McCollum",1626204-1630230-1630529-1630530-203468,NOP,75.0,2,1.0,-4.0,2.0,2.0,,1.0,4.0,1.0,1.0,,,,,,,,,,1.0,1.0,,,,2.0,6.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,2.0,,,,,2.0,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,,,,76.8,20.0,17.5,20.0,17.5,1.0,1.0,1.0,,,,,,,,,,,,,,,,1.0,,0.3912,,,,,3.8,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612740,2024,2023-24,False
1626204-1630230-1630529-1630631-203468,1610612740,"Larry Nance Jr., Naji Marshall, Herbert Jones, Jose Alvarado, CJ McCollum","Nance Jr., Marshall, Jones, Alvarado, McCollum",1626204-1630230-1630529-1630631-203468,NOP,57.0,1,1.0,,2.0,1.0,2.0,,3.0,,,,1.0,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,1.0,1.0,,,,75.78947368421053,22.5,12.0,22.5,12.0,,,,,1.0,,,,,,,,,,,,,,,,0.3778,0.3778,,,,10.4,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612740,2024,2023-24,False
1626204-1630230-1630530-1630631-203468,1610612740,"Larry Nance Jr., Naji Marshall, Trey Murphy III, Jose Alvarado, CJ McCollum","Nance Jr., Marshall, Murphy III, Alvarado, McCollum",1626204-1630230-1630530-1630631-203468,NOP,201.0,2,3.0,1.0,6.0,6.0,,,12.0,2.0,3.0,,2.0,,,,,,1.0,3.0,2.0,5.0,1.0,3.0,2.0,9.0,8.0,,,,,,,,4.0,3.0,3.0,1.0,,1.0,1.0,1.0,,,3.0,,2.0,,2.0,5.0,,,,,,,,,,2.0,3.0,2.0,,1.0,5.0,,,,,1.0,0.3333333333333333,,0.3333333333333333,0.4,,0.4375,,0.5,,0.375,,,1.0,,1.0,1.0,,,85.97014925373134,20.0,13.5,18.666666666666668,12.0,0.375,0.6666666666666666,0.6666666666666666,,0.25,,,,,,,,0.375,0.3333333333333333,0.3333333333333333,1.0,,,0.75,0.3333333333333333,0.5320875,,0.1111111111111111,0.16666666666666666,,5.64,25.400000000000002,,2.0,3.0,,,,,3.0,,,,,2.0,3.0,,,,,,,,,,0.6666666666666666,0.6,1.0,0.5,,,,,1.0,,,,,0.65525,2.0,2.0,4.0,,0.6666666666666666,0.6666666666666666,0.6666666666666666,,,0.6666666666666666,,0.4444444444444444,,,,,,,1.0,,1.0,,,,,1.0,,,0.5,,,,,,,,,,1.0,1.0,,0.5,1.0,,,,,2.0,1.0,1.0,0.2,,,,,,1610612740,2024,2023-24,False
1626204-1630230-1630631-1630700-203468,1610612740,"Larry Nance Jr., Naji Marshall, Jose Alvarado, Dyson Daniels, CJ McCollum","Nance Jr., Marshall, Alvarado, Daniels, McCollum",1626204-1630230-1630631-1630700-203468,NOP,176.0,1,3.0,-2.0,6.0,5.0,4.0,2.0,11.0,1.0,2.0,,1.0,1.0,,,,,1.0,1.0,2.0,4.0,1.0,1.0,,7.0,9.0,1.0,3.0,,,,2.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,,1.0,5.0,,1.0,,1.0,1.0,,,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,7.0,2.0,4.0,0.5,0.5,1.0,1.0,,1.0,0.5,0.3333333333333333,0.7,0.3333333333333333,0.7,0.3333333333333333,0.2,,,1.0,,1.0,,,,90.0,17.0,14.8,17.0,14.8,0.4,0.5,0.5,1.0,0.2,,,0.2,,,,,0.2,1.0,1.0,1.0,,,0.6,1.0,0.54303,0.45513333333333333,0.2,0.25,0.2857142857142857,6.075,25.6,0.6666666666666666,,,,1.0,,,,,,1.0,,,,,1.0,,,,,,0.25,1.0,,,,,,1.0,,,,,0.3333333333333333,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612740,2024,2023-24,False
1626204-1630529-1630530-1630631-203468,1610612740,"Larry Nance Jr., Herbert Jones, Trey Murphy III, Jose Alvarado, CJ McCollum","Nance Jr., Jones, Murphy III, Alvarado, McCollum",1626204-1630529-1630530-1630631-203468,NOP,147.0,1,2.0,1.0,4.0,3.0,,,7.0,1.0,1.0,,1.0,,,2.0,,,,3.0,1.0,2.0,,5.0,2.0,4.0,3.0,,,,,,,,2.0,,3.0,,,,,,,,,2.0,,,2.0,6.0,,,,,,,,,,,2.0,2.0,,1.0,2.0,,,,,,,,,0.5,,0.14285714285714285,,0.25,,0.7142857142857143,,,,1.0,1.0,,,1.0,68.57142857142857,22.5,19.0,13.25,19.0,0.14285714285714285,1.0,1.0,,0.14285714285714285,,,,0.2857142857142857,,,,0.42857142857142855,,,,,,0.8571428571428571,,0.5728357142857143,,0.125,0.3333333333333333,,5.0,24.16,,3.0,1.0,,,2.0,,2.0,2.0,,,,,4.0,,,,,,,,,,,0.6666666666666666,,,,,,,0.25,0.5,,,,,1.0,1.0,2.0,,0.5,0.25,0.25,,,1.0,,0.5,,,,,,,,,,,,,,4.0,,,0.8,0.5,,,,,,,,,,,,1.0,,,,,,2.0,,,,,,,,,1610612740,2024,2023-24,False
1627742-1630230-1630529-1630530-1630631,1610612740,"Brandon Ingram, Naji Marshall, Herbert Jones, Trey Murphy III, Jose Alvarado","Ingram, Marshall, Jones, Murphy III, Alvarado",1627742-1630230-1630529-1630530-1630631,NOP,9.0,1,,3.0,1.0,,1.0,,1.0,,,,,,,,,,1.0,1.0,,,1.0,1.0,,3.0,,,,1.0,1.0,,3.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,3.0,3.0,1.0,,,,1.0,1.0,1.0,,,1.5,1.5,1.5,1.5,1.0,,,,,,,,,160.0,9.0,,9.0,,,,,,,,,,,,,,1.0,1.0,1.0,,,,1.0,1.0,0.35745,0.35745,,,1.0,,26.9,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,3.0,,,,,,,,,,,,1.0,,,,,,,,,,1610612740,2024,2023-24,False
1627742-1630230-1630529-1630530-1630700,1610612740,"Brandon Ingram, Naji Marshall, Herbert Jones, Trey Murphy III, Dyson Daniels","Ingram, Marshall, Jones, Murphy III, Daniels",1627742-1630230-1630529-1630530-1630700,NOP,6.0,1,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240.0,,6.0,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612740,2024,2023-24,False
1627742-1630230-1630529-1630530-202685,1610612740,"Brandon Ingram, Naji Marshall, Herbert Jones, Trey Murphy III, Jonas Valanciunas","Ingram, Marshall, Jones, Murphy III, Valanciunas",1627742-1630230-1630529-1630530-202685,NOP,221.0,1,4.0,-7.0,6.0,7.0,2.0,,13.0,1.0,3.0,,1.0,,,,,,1.0,2.0,1.0,4.0,1.0,2.0,1.0,6.0,13.0,,2.0,,,,,2.0,,3.0,2.0,1.0,1.0,1.0,2.0,1.0,,1.0,5.0,,1.0,,1.0,2.0,1.0,,,,,,,,,,2.0,2.0,,1.0,3.0,,2.0,1.0,1.0,1.0,0.5,,0.5,0.25,,0.4166666666666667,,0.42857142857142855,,0.3333333333333333,,,0.3333333333333333,,0.3333333333333333,,,,84.70588235294119,17.333333333333332,16.714285714285715,17.166666666666668,16.285714285714285,0.5,0.3333333333333333,0.5,1.0,0.16666666666666666,,,,,,,,0.3333333333333333,0.5,0.5,1.0,,,0.8333333333333334,0.5,0.6084916666666667,0.65985,0.14285714285714285,0.2,,4.05,27.55,0.3333333333333333,1.0,,,1.0,,,,1.0,,1.0,,,1.0,1.0,,,,,,,0.25,,,0.25,,,,0.5,,,,,0.5,,,,,,3.0,,,1.5,1.5,,,,,0.5,,,0.3333333333333333,,,,,,,,,,,1.0,,,1.0,,,1.0,,1.0,,,,,,,1.0,1.0,,,,1.0,,,,,,1.0,1.0,1.0,,,1610612740,2024,2023-24,False
1627742-1630230-1630529-1630530-203468,1610612740,"Brandon Ingram, Naji Marshall, Herbert Jones, Trey Murphy III, CJ McCollum","Ingram, Marshall, Jones, Murphy III, McCollum",1627742-1630230-1630529-1630530-203468,NOP,5.0,1,,,1.0,,,,1.0,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,288.0,5.0,,5.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,0.50175,,,,,,22.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612740,2024,2023-24,False
1627742-1630230-1630529-1630631-1630700,1610612740,"Brandon Ingram, Naji Marshall, Herbert Jones, Jose Alvarado, Dyson Daniels","Ingram, Marshall, Jones, Alvarado, Daniels",1627742-1630230-1630529-1630631-1630700,NOP,14.0,1,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,102.85714285714286,,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612740,2024,2023-24,False
1627742-1630230-1630529-1630700-203468,1610612740,"Brandon Ingram, Naji Marshall, Herbert Jones, Dyson Daniels, CJ McCollum","Ingram, Marshall, Jones, Daniels, McCollum",1627742-1630230-1630529-1630700-203468,NOP,28.0,1,,-2.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,102.85714285714286,7.0,21.0,7.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612740,2024,2023-24,False
1627742-1630230-1630529-202685-203468,1610612740,"Brandon Ingram, Naji Marshall, Herbert Jones, Jonas Valanciunas, CJ McCollum","Ingram, Marshall, Jones, Valanciunas, McCollum",1627742-1630230-1630529-202685-203468,NOP,78.0,1,1.0,3.0,3.0,2.0,3.0,2.0,5.0,1.0,1.0,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,2.0,7.0,4.0,1.0,1.0,1.0,1.0,2.0,7.0,,2.0,3.0,1.0,1.0,,1.0,1.0,1.0,,,3.0,,,,,,,,,,,,,,,1.0,1.0,2.0,,1.0,7.0,7.0,3.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.25,1.25,1.1666666666666667,1.1666666666666667,0.5,,,,,,,,,92.3076923076923,13.333333333333334,19.0,13.333333333333334,19.0,0.5,1.0,1.0,,,,,,,,,,0.5,1.0,1.0,1.0,,,1.0,1.0,0.4897,0.4897,0.3333333333333333,0.5,1.0,3.8,26.0,1.0,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,1.0,0.5,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,1610612740,2024,2023-24,False
1627742-1630230-1630530-1630631-202685,1610612740,"Brandon Ingram, Naji Marshall, Trey Murphy III, Jose Alvarado, Jonas Valanciunas","Ingram, Marshall, Murphy III, Alvarado, Valanciunas",1627742-1630230-1630530-1630631-202685,NOP,96.0,1,2.0,-2.0,3.0,4.0,,,7.0,,,,1.0,,,2.0,,,,,,1.0,,2.0,,,2.0,,,,,,,,,,,,,,,,,,,2.0,,,2.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6666666666666666,,,,1.0,1.0,,,1.0,105.0,18.333333333333332,10.25,18.333333333333332,8.75,,,,,0.3333333333333333,,,,0.6666666666666666,,,,,,,,,,0.6666666666666666,,0.5300166666666667,,,,,12.0,24.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612740,2024,2023-24,False
1627742-1630230-1630530-1641722-202685,1610612740,"Brandon Ingram, Naji Marshall, Trey Murphy III, Jordan Hawkins, Jonas Valanciunas","Ingram, Marshall, Murphy III, Hawkins, Valanciunas",1627742-1630230-1630530-1641722-202685,NOP,65.0,1,1.0,2.0,2.0,2.0,,,4.0,1.0,4.0,,,,,1.0,,,,,1.0,4.0,,1.0,,2.0,,,,,,,,,2.0,,,,,,,,,,,1.0,1.0,,2.0,5.0,,,,,,,,,,,1.0,,,,,,,,,,,,,0.25,,0.2,,0.2,,0.2,,,0.5,1.0,0.6666666666666666,1.0,,,88.61538461538463,16.5,16.0,11.0,13.0,0.8,0.25,0.3333333333333333,,,,,,0.2,,,,,,,,,,1.0,,0.5873999999999999,,,,,1.0,22.2,,2.0,3.0,,,,,3.0,,,1.0,,2.0,3.0,,,,,,,,0.25,,0.6666666666666666,0.75,0.6666666666666666,,,,1.0,,1.0,,,,,0.5598,1.0,1.0,2.0,,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,0.3333333333333333,,1.0,,,0.25,,,,1.0,,1.0,,,,,1.0,,,1.0,1.0,,,,,,,,,1.0,1.0,,,1.0,,,,,2.0,1.0,1.0,0.3333333333333333,,,,,,1610612740,2024,2023-24,False
1627742-1630230-1630530-202685-203468,1610612740,"Brandon Ingram, Naji Marshall, Trey Murphy III, Jonas Valanciunas, CJ McCollum","Ingram, Marshall, Murphy III, Valanciunas, McCollum",1627742-1630230-1630530-202685-203468,NOP,378.0,3,6.0,3.0,12.0,10.0,,,22.0,1.0,3.0,1.0,4.0,,,2.0,,,3.0,5.0,2.0,7.0,3.0,7.0,,13.0,10.0,,,,,,,2.0,2.0,9.0,5.0,3.0,1.0,3.0,4.0,3.0,,,11.0,2.0,2.0,,4.0,7.0,2.0,2.0,1.0,,1.0,,1.0,,,2.0,,,,,9.0,,,0.5,1.0,1.0,0.42857142857142855,,0.42857142857142855,0.2857142857142857,,0.4642857142857143,,0.4642857142857143,,0.5,1.0,,1.0,0.6666666666666666,0.8,1.0,1.0,0.5,83.80952380952381,16.166666666666668,18.4,15.75,18.4,0.21428571428571427,0.3333333333333333,0.3333333333333333,,0.2857142857142857,0.25,0.25,,0.14285714285714285,,,,0.35714285714285715,0.6,0.6,1.0,,,0.7142857142857143,0.6,0.5142892857142857,,,,,5.185714285714285,26.371428571428574,,3.0,2.0,,,,,3.0,,,,1.0,3.0,3.0,,,,,,,,,,0.6,0.3333333333333333,0.5,0.6666666666666666,,,1.0,1.0,0.6666666666666666,,,,,0.5227,1.0,2.0,4.0,,0.6666666666666666,0.6666666666666666,0.6666666666666666,,,0.5,,0.3076923076923077,,,,,,,1.0,,1.0,,,,,,,1.0,,,,,,,,,,,,1.0,,,1.0,,,,,2.0,,,,,,,,,1610612740,2024,2023-24,False
1627742-1630230-1630631-202685-203468,1610612740,"Brandon Ingram, Naji Marshall, Jose Alvarado, Jonas Valanciunas, CJ McCollum","Ingram, Marshall, Alvarado, Valanciunas, McCollum",1627742-1630230-1630631-202685-203468,NOP,202.0,1,3.0,-5.0,6.0,7.0,,,13.0,,1.0,1.0,2.0,,1.0,1.0,,,,2.0,1.0,3.0,1.0,3.0,,5.0,10.0,,,,,,,,2.0,3.0,2.0,,,1.0,1.0,,1.0,,3.0,,1.0,,1.0,1.0,1.0,,,,,,,,1.0,2.0,1.0,,,,5.0,,,,,1.0,0.3333333333333333,,0.3333333333333333,0.3333333333333333,,0.4166666666666667,,0.4166666666666667,,0.5,,,1.0,,1.0,,,,92.67326732673267,17.0,14.285714285714286,17.0,14.285714285714286,0.16666666666666666,,,,0.3333333333333333,0.5,0.5,,0.16666666666666666,1.0,1.0,1.0,0.3333333333333333,,,,,,0.6666666666666666,,0.52305,,,,,6.966666666666666,25.433333333333334,,,,,,,,,,,1.0,,,,1.0,,,,,,,0.3333333333333333,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612740,2024,2023-24,False
1627742-1630529-1630530-1630631-202685,1610612740,"Brandon Ingram, Herbert Jones, Trey Murphy III, Jose Alvarado, Jonas Valanciunas","Ingram, Jones, Murphy III, Alvarado, Valanciunas",1627742-1630529-1630530-1630631-202685,NOP,9.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612740,2024,2023-24,False
1627742-1630529-1630530-1641722-202685,1610612740,"Brandon Ingram, Herbert Jones, Trey Murphy III, Jordan Hawkins, Jonas Valanciunas","Ingram, Jones, Murphy III, Hawkins, Valanciunas",1627742-1630529-1630530-1641722-202685,NOP,50.0,1,1.0,-3.0,1.0,2.0,,,3.0,,1.0,,1.0,,,,,,,,,2.0,,,,,3.0,,,,,,,,,,,,,,,,,,,,1.0,,1.0,2.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,,86.39999999999999,25.0,12.5,21.0,12.5,0.5,,,,0.5,,,,,,,,,,,,,,0.5,,0.5315,,,,,7.0,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,0.5,0.5,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612740,2024,2023-24,False
1627742-1630529-1630530-202685-203468,1610612740,"Brandon Ingram, Herbert Jones, Trey Murphy III, Jonas Valanciunas, CJ McCollum","Ingram, Jones, Murphy III, Valanciunas, McCollum",1627742-1630529-1630530-202685-203468,NOP,2873.0,5,48.0,-14.0,98.0,98.0,1.0,,196.0,12.0,25.0,11.0,21.0,15.0,2.0,11.0,,,4.0,17.0,30.0,61.0,6.0,28.0,11.0,89.0,103.0,,,,1.0,,,32.0,28.0,18.0,17.0,4.0,16.0,6.0,22.0,4.0,2.0,5.0,50.0,23.0,21.0,,44.0,58.0,6.0,1.0,6.0,2.0,3.0,11.0,17.0,,7.0,17.0,14.0,13.0,1.0,7.0,73.0,,1.0,0.5333333333333333,0.5925925925925926,1.0,0.21428571428571427,,0.21428571428571427,0.4918032786885246,,0.43820224719101125,,0.46842105263157896,,0.3146067415730337,0.35294117647058826,,0.7777777777777778,0.8518518518518519,0.8148148148148148,0.6666666666666666,0.8181818181818182,0.8333333333333334,98.23877479986078,15.36734693877551,13.948979591836734,15.0,13.387755102040817,0.2808988764044944,0.48,0.5454545454545454,0.4166666666666667,0.23595505617977527,0.5238095238095238,0.5238095238095238,0.16853932584269662,0.12359550561797752,0.18181818181818182,0.18181818181818182,1.0,0.19101123595505617,0.23529411764705882,0.23529411764705882,1.0,,,0.5955056179775281,0.23529411764705882,0.5231342696629214,0.3249,0.07368421052631578,0.1044776119402985,,7.611475409836066,25.239285714285717,0.01020408163265306,11.0,7.0,,,,1.0,10.0,2.0,,4.0,8.0,9.0,14.0,5.0,2.0,1.0,7.0,1.0,,,0.06557377049180328,,0.2903225806451613,0.2692307692307692,0.38461538461538464,0.2,0.25,1.0,0.8888888888888888,0.7272727272727273,0.5833333333333334,,,,1.0,0.52598125,3.0,5.0,16.0,,0.5,0.6666666666666666,0.6666666666666666,,,0.42857142857142855,,0.1797752808988764,3.0,,0.12,7.0,3.0,,4.0,,4.0,0.4666666666666667,0.5,0.42857142857142855,,5.0,,3.0,0.23809523809523808,0.1111111111111111,,2.0,,2.0,,,,,1.0,2.0,1.0,0.3333333333333333,0.5,,,0.16666666666666666,,6.0,4.0,3.0,0.08333333333333333,2.0,1.0,1.0,0.06666666666666667,,1610612740,2024,2023-24,False
1630230-1630529-1630530-1630700-203468,1610612740,"Naji Marshall, Herbert Jones, Trey Murphy III, Dyson Daniels, CJ McCollum","Marshall, Jones, Murphy III, Daniels, McCollum",1630230-1630529-1630530-1630700-203468,NOP,226.0,1,4.0,-7.0,8.0,7.0,,,15.0,1.0,3.0,,,1.0,,,,,,3.0,1.0,4.0,,3.0,,2.0,9.0,,,,,,,,2.0,,3.0,,,,,,,,,1.0,3.0,,4.0,4.0,,,1.0,,,,1.0,,,1.0,,,,,2.0,,,,,,,,,0.25,,0.14285714285714285,,0.14285714285714285,,0.42857142857142855,1.0,,1.0,0.5,0.8,1.0,,0.5,95.57522123893806,14.25,16.0,14.25,15.714285714285714,0.42857142857142855,0.3333333333333333,0.3333333333333333,,,,,0.14285714285714285,,,,,0.42857142857142855,,,,,,0.8571428571428571,,0.6053285714285714,,,,,5.45,26.266666666666666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,1610612740,2024,2023-24,False
