EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,GamesPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,TotalPoss,AtRimFGM,AtRimFGA,PenaltyAtRimFGM,PenaltyAtRimFGA,FG2M,FG2A,Points,OpponentPoints,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsAssisted2s,TwoPtAssists,Assists,AtRimAssists,AssistPoints,DeadBallTurnovers,Turnovers,PenaltyTurnovers,Fouls,Offensive Fouls,FirstChancePoints,PenaltyPointsExcludingTakeFouls,PenaltyOffPossExcludingTakeFouls,Assisted2sPct,NonPutbacksAssisted2sPct,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,Pace,SecondsPerPossOff,SecondsPerPossDef,SecondsExcludingORebsPerPossOff,SecondsExcludingORebsPerPossDef,AtRimFrequency,AtRimAccuracy,UnblockedAtRimAccuracy,AtRimPctAssisted,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,PenaltyPointsPct,Avg2ptShotDistance,PenaltyOffPossPct,PenaltyDefPoss,ShortMidRangeFGA,LongMidRangeFGA,Corner3FGA,Arc3FGM,Arc3FGA,PenaltyArc3FGM,PenaltyArc3FGA,FG3M,FG3A,FtPoints,PenaltyFG3M,PenaltyFG3A,PtsAssisted3s,PtsUnassisted3s,NonHeaveArc3FGA,NonHeaveArc3FGM,ThreePtAssists,Arc3Assists,DefThreePtRebounds,DefTwoPtRebounds,DefRebounds,Rebounds,Steals,BadPassSteals,LostBallOutOfBoundsTurnovers,Loose Ball Fouls,FoulsDrawn,FTA,3pt And 1 Free Throw Trips,TwoPtShootingFoulsDrawn,ThreePtShootingFoulsDrawn,Assisted3sPct,Fg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,FG3APct,DefTwoPtReboundPct,DefThreePtReboundPct,DefFGReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,DefCorner3ReboundPct,ShortMidRangeFrequency,LongMidRangeFrequency,Corner3Frequency,Arc3Frequency,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,PenaltyArc3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,ThreePtShootingFoulsDrawnPct,Avg3ptShotDistance,SecondChanceOffPoss,LongMidRangeFGM,SecondChanceArc3FGM,SecondChanceArc3FGA,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFtPoints,Fg2aBlocked,LongMidRangeAssists,OffTwoPtRebounds,FTDefRebounds,OffRebounds,LostBallSteals,ShootingFouls,NonShootingFoulsDrawn,NonShootingPenaltyNonTakeFoulsDrawn,SecondChanceFg3Pct,SecondChanceEfgPct,SecondChanceTsPct,FG2APctBlocked,AtRimPctBlocked,DefFTReboundPct,OffTwoPtReboundPct,OffFGReboundPct,OffAtRimReboundPct,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,SecondChanceShotQualityAvg,SecondChancePointsPct,LiveBallTurnovers,BadPassTurnovers,LiveBallTurnoverPct,SecondChanceFG2A,PtsUnassisted2s,OffLongMidRangeReboundPct,HeaveAttempts,ShortMidRangePctBlocked,ShortMidRangeFGM,SelfOReb,2pt And 1 Free Throw Trips,OffShortMidRangeReboundPct,SelfORebPct,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,OffThreePtRebounds,Offensive Fouls Drawn,OffThreePtReboundPct,OffArc3ReboundPct,PenaltyCorner3FGA,BadPassOutOfBoundsTurnovers,PenaltyCorner3Frequency,Loose Ball Fouls Drawn,OffCorner3ReboundPct,SecondChanceAtRimFGM,SecondChanceAtRimFGA,SecondChanceFG2M,PtsPutbacks,SecondChanceFg2Pct,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,LostBallTurnovers,StepOutOfBoundsTurnovers,NonShootingPenaltyNonTakeFouls,DefAtRimReboundPct,SecondChanceAtRimPctAssisted,Corner3FGM,SecondChanceCorner3FGM,SecondChanceCorner3FGA,PenaltyCorner3FGM,Corner3Assists,ShortMidRangeAssists,Travels,ShortMidRangePctAssisted,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,SecondChanceCorner3Frequency,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,Technical Free Throw Trips,Blocked2s,BlockedShortMidRange,Blocks,RecoveredBlocks,BlocksRecoveredPct,Charge Fouls,BlockedAtRim,BlockedLongMidRange,Charge Fouls Drawn,FTOffRebounds,OffFTReboundPct,LongMidRangePctBlocked,Fg3aBlocked,SecondChanceTurnovers,FG3APctBlocked,Arc3PctBlocked,Defensive 3 Seconds Violations,Blocked3s,BlockedArc3,team_id,year,season,team_vs
1626171-1626192-1631260-1641748-201568,1610612749,"Bobby Portis, Pat Connaughton, AJ Green, Andre Jackson Jr., Danilo Gallinari","Portis, Connaughton, Green, Jackson Jr., Gallinari",1626171-1626192-1631260-1641748-201568,MIL,114.0,1,2.0,-1.0,2.0,3.0,,5.0,,,,,1.0,1.0,2.0,3.0,,,,2.0,1.0,1.0,,2.0,,,,,,2.0,,,1.0,1.0,1.0,,0.3333333333333333,,0.3333333333333333,,63.15789473684211,26.5,20.333333333333332,26.5,20.333333333333332,,,,,,,0.6666666666666666,0.4811,,,18.7,,,,1.0,1.0,,1.0,,,,2.0,,,,,,1.0,,,,,2.0,2.0,3.0,,,,,1.0,,,,,,,,,0.6666666666666666,1.0,,1.0,1.0,1.0,,,,0.3333333333333333,0.3333333333333333,0.3333333333333333,,,,,,,,,,25.85,,1.0,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,0.5,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,0.5,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2024,2023-24,False
1626171-1626192-1631260-1641748-201572,1610612749,"Bobby Portis, Pat Connaughton, AJ Green, Andre Jackson Jr., Brook Lopez","Portis, Connaughton, Green, Jackson Jr., Lopez",1626171-1626192-1631260-1641748-201572,MIL,56.0,1,1.0,2.0,2.0,1.0,,3.0,1.0,1.0,,,1.0,1.0,5.0,3.0,,,,,,1.0,,3.0,,,,,,3.0,,,,,1.0,,0.8333333333333334,,0.8333333333333334,,77.14285714285714,17.0,22.0,17.0,22.0,0.3333333333333333,1.0,1.0,,,,1.0,0.5993666666666667,,,,,,,,,1.0,2.0,,,1.0,2.0,,,,3.0,,2.0,1.0,1.0,1.0,,,,1.0,,,,,,,,,,1.0,0.5,,0.5,0.6666666666666666,,,,,,,,,,,0.6666666666666666,0.5,0.5,1.0,,,0.5,,,,26.55,1.0,,,,,,,2.0,,,,,,1.0,,,,,,1.0,1.0,,,,,1.0,,,,,,,,,0.4,,,,1.0,2.0,,,,,,,,,,,1.0,,1.0,1.0,,,,,,1.0,1.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2024,2023-24,False
1626171-1626192-1631260-1641748-203114,1610612749,"Bobby Portis, Pat Connaughton, AJ Green, Andre Jackson Jr., Khris Middleton","Portis, Connaughton, Green, Jackson Jr., Middleton",1626171-1626192-1631260-1641748-203114,MIL,191.0,1,3.0,3.0,7.0,6.0,7.0,13.0,,,,,3.0,3.0,6.0,3.0,3.0,3.0,6.0,6.0,3.0,3.0,,6.0,1.0,3.0,3.0,2.0,1.0,6.0,6.0,7.0,1.0,1.0,1.0,1.0,0.75,0.75,0.75,0.75,98.01047120418849,15.428571428571429,13.833333333333334,15.428571428571429,11.333333333333334,,,,,,,0.25,0.4134125,0.4134125,1.0,16.833333333333332,1.0,6.0,,3.0,,,1.0,,1.0,,1.0,,,1.0,,,1.0,,,,,2.0,3.0,3.0,1.0,1.0,,,1.0,,,,,,,,,0.25,1.0,,0.6666666666666666,,1.0,,,,0.75,,0.25,,,,0.25,,,,,,27.4,,3.0,,,,,,,,,3.0,,1.0,,,1.0,,,,,,,,1.0,,,,1.0,1.0,1.0,,,,,,2.0,1.0,0.6666666666666666,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2024,2023-24,False
1626171-1626192-1631260-201976-203081,1610612749,"Bobby Portis, Pat Connaughton, AJ Green, Patrick Beverley, Damian Lillard","Portis, Connaughton, Green, Beverley, Lillard",1626171-1626192-1631260-201976-203081,MIL,338.0,2,6.0,-2.0,9.0,11.0,5.0,20.0,3.0,3.0,2.0,2.0,3.0,5.0,9.0,11.0,2.0,4.0,4.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,,6.0,,5.0,4.0,5.0,0.3333333333333333,0.5,0.6,0.5,0.375,0.25,0.375,0.25,85.20710059171597,19.0,15.181818181818182,15.777777777777779,15.090909090909092,0.25,1.0,1.0,0.3333333333333333,0.25,1.0,0.8333333333333334,0.5551125,0.57423125,0.4444444444444444,5.3,0.5555555555555556,10.0,1.0,1.0,,1.0,7.0,,4.0,1.0,7.0,,,4.0,,3.0,7.0,1.0,,,2.0,4.0,6.0,10.0,,,,,,,,,,,0.14285714285714285,,0.14285714285714285,0.5833333333333334,0.8,1.0,0.8571428571428571,1.0,1.0,1.0,,0.08333333333333333,0.08333333333333333,,0.5833333333333334,0.14285714285714285,0.14285714285714285,,0.5,,0.14285714285714285,,,,26.885714285714283,2.0,,,2.0,,2.0,,4.0,,,,,,4.0,,2.0,,,,0.5,0.5,,,,,0.5,,,,,0.5,,,,0.4444444444444444,,,,2.0,4.0,,,,,,,,,,,4.0,,0.6666666666666666,0.6666666666666666,,,,,,2.0,2.0,2.0,2.0,1.0,0.5,1.0,,1.0,1.0,0.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2024,2023-24,False
1626171-1626192-1631260-203081-203114,1610612749,"Bobby Portis, Pat Connaughton, AJ Green, Damian Lillard, Khris Middleton","Portis, Connaughton, Green, Lillard, Middleton",1626171-1626192-1631260-203081-203114,MIL,445.0,1,7.0,7.0,17.0,16.0,5.0,33.0,1.0,2.0,,,5.0,8.0,21.0,14.0,2.0,3.0,8.0,8.0,4.0,5.0,1.0,11.0,2.0,2.0,,3.0,,18.0,8.0,5.0,0.8,0.8,0.625,0.6666666666666666,0.6153846153846154,0.7,0.7,0.8,106.78651685393258,12.352941176470589,14.6875,12.235294117647058,14.375,0.15384615384615385,0.5,1.0,1.0,,,0.5384615384615384,0.4888076923076923,0.44846,0.38095238095238093,10.025,0.29411764705882354,3.0,3.0,3.0,1.0,1.0,4.0,,1.0,2.0,5.0,5.0,1.0,2.0,3.0,3.0,4.0,1.0,1.0,,3.0,6.0,10.0,10.0,1.0,1.0,,1.0,5.0,6.0,,4.0,,0.5,0.4,0.5,0.4,0.38461538461538464,1.0,0.75,0.9,1.0,1.0,1.0,0.6666666666666666,0.23076923076923078,0.23076923076923078,0.07692307692307693,0.3076923076923077,0.25,0.25,,0.2,,0.25,0.26666666666666666,0.4,,26.619999999999997,1.0,3.0,,,1.0,1.0,,3.0,1.0,1.0,2.0,,1.0,,,2.0,,,1.0,1.5,1.5,0.125,0.5,1.0,,,,1.0,1.0,0.6666666666666666,,,,0.48405,0.14285714285714285,,,,,2.0,,,,1.0,,2.0,,,0.3333333333333333,0.3333333333333333,,,,,1.0,1.0,0.2,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1610612749,2024,2023-24,False
1626171-1626192-1641748-201976-203114,1610612749,"Bobby Portis, Pat Connaughton, Andre Jackson Jr., Patrick Beverley, Khris Middleton","Portis, Connaughton, Jackson Jr., Beverley, Middleton",1626171-1626192-1641748-201976-203114,MIL,5.0,1,,-3.0,,1.0,,1.0,,,,,,,,3.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,288.0,,5.0,,5.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2024,2023-24,False
1626171-1626192-201568-201976-203114,1610612749,"Bobby Portis, Pat Connaughton, Danilo Gallinari, Patrick Beverley, Khris Middleton","Portis, Connaughton, Gallinari, Beverley, Middleton",1626171-1626192-201568-201976-203114,MIL,618.0,1,10.0,9.0,16.0,17.0,2.0,33.0,2.0,4.0,,,8.0,14.0,24.0,15.0,,1.0,,4.0,2.0,3.0,1.0,7.0,,,,3.0,,23.0,,2.0,0.25,0.25,0.5714285714285714,,0.5277777777777778,,0.575,,76.89320388349515,19.9375,17.58823529411765,18.8125,17.41176470588235,0.2222222222222222,0.5,0.5,0.5,,,0.4444444444444444,0.4921361111111111,0.379225,,8.25,0.125,3.0,7.0,3.0,1.0,,3.0,,1.0,1.0,4.0,5.0,,1.0,3.0,,3.0,,1.0,,5.0,3.0,8.0,12.0,,,,,5.0,6.0,,3.0,,1.0,0.25,,0.25,0.2222222222222222,0.6,1.0,0.8,1.0,0.5,1.0,1.0,0.3888888888888889,0.16666666666666666,0.05555555555555555,0.16666666666666666,,,,0.5,,,0.15,0.1875,,25.575,4.0,1.0,,,,,1.0,1.0,,,1.0,2.0,,4.0,,1.0,,,,,0.125,,,,0.3333333333333333,0.4444444444444444,,0.3333333333333333,0.3333333333333333,1.0,,,,0.5120666666666667,0.041666666666666664,,,,3.0,12.0,,,,5.0,1.0,1.0,1.0,0.1111111111111111,0.7142857142857143,0.7142857142857143,2.0,,0.6666666666666666,0.6666666666666666,,,,,,,2.0,,,,0.6666666666666666,,,,,0.5,,1.0,,,,1.0,,,,1.0,1.0,1.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,1610612749,2024,2023-24,False
1626171-1626192-201572-201976-203114,1610612749,"Bobby Portis, Pat Connaughton, Brook Lopez, Patrick Beverley, Khris Middleton","Portis, Connaughton, Lopez, Beverley, Middleton",1626171-1626192-201572-201976-203114,MIL,336.0,1,6.0,10.0,12.0,10.0,8.0,22.0,2.0,2.0,1.0,1.0,3.0,6.0,16.0,6.0,1.0,3.0,10.0,4.0,2.0,4.0,1.0,10.0,1.0,1.0,1.0,2.0,,12.0,10.0,8.0,0.6666666666666666,0.6666666666666666,0.5,0.3333333333333333,0.5,0.5,0.5714285714285714,0.5555555555555556,94.28571428571429,16.0,14.4,14.666666666666666,14.3,0.16666666666666666,1.0,1.0,0.5,0.125,1.0,0.6666666666666666,0.5495708333333333,0.5182375,0.625,8.133333333333333,0.6666666666666666,,2.0,2.0,1.0,2.0,5.0,2.0,5.0,2.0,6.0,4.0,2.0,5.0,6.0,,5.0,2.0,2.0,2.0,2.0,2.0,4.0,7.0,2.0,1.0,,,2.0,4.0,,1.0,,1.0,0.3333333333333333,0.4,0.3333333333333333,0.5,1.0,0.6666666666666666,0.8,,1.0,0.5,1.0,0.16666666666666666,0.16666666666666666,0.08333333333333333,0.4166666666666667,0.4,0.4,1.0,0.625,0.4,0.4,0.07692307692307693,0.14285714285714285,,26.383333333333336,2.0,,,1.0,,1.0,2.0,4.0,2.0,1.0,,1.0,,3.0,1.0,1.0,1.0,1.0,,0.5,0.6666666666666666,0.16666666666666666,,,0.3333333333333333,0.42857142857142855,,,,,0.5,,,0.4995,0.25,,,,1.0,2.0,,,0.5,1.0,,,1.0,,0.5,1.0,2.0,,0.5,0.3333333333333333,,,,1.0,1.0,,,1.0,,1.0,,,,,,1.0,,,,,,,1.0,,1.0,,,,,,,,,2.0,,2.0,1.0,0.5,1.0,1.0,1.0,,,,,,,,,,,,1610612749,2024,2023-24,False
1626171-1626192-201572-203081-203114,1610612749,"Bobby Portis, Pat Connaughton, Brook Lopez, Damian Lillard, Khris Middleton","Portis, Connaughton, Lopez, Lillard, Middleton",1626171-1626192-201572-203081-203114,MIL,9.0,3,,3.0,1.0,,1.0,1.0,,,,,,,3.0,,,,3.0,,,1.0,,3.0,,,,,,3.0,3.0,1.0,,,,,0.75,0.75,0.75,0.75,160.0,7.0,,7.0,,,,,,,,1.0,0.35257499999999997,0.35257499999999997,1.0,,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,1.0,2.0,3.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,1.0,0.5,0.5,0.5,1.0,,,,,,,,,,0.5,0.5,1.0,1.0,1.0,0.5,1.0,1.0,,,,25.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2024,2023-24,False
1626171-1626192-201976-203081-203114,1610612749,"Bobby Portis, Pat Connaughton, Patrick Beverley, Damian Lillard, Khris Middleton","Portis, Connaughton, Beverley, Lillard, Middleton",1626171-1626192-201976-203081-203114,MIL,128.0,1,2.0,-5.0,4.0,4.0,,8.0,,2.0,,,1.0,4.0,2.0,7.0,,,,2.0,1.0,1.0,,2.0,,,,1.0,,2.0,,,1.0,1.0,0.25,,0.2,,0.2,,90.0,21.25,10.75,21.0,10.75,0.4,,,,,,0.6,0.47752,,,10.425,,,,2.0,,,1.0,,,,1.0,,,,,,1.0,,,,,,,1.0,,,,,2.0,,,,,,,,,0.2,,,,,,,,,0.4,,0.2,,,,,,,,,,26.3,1.0,1.0,,,,,,,,,1.0,1.0,,1.0,,1.0,,,,,,,,,0.3333333333333333,0.25,0.5,0.5,0.5,1.0,,,,0.4192,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1610612749,2024,2023-24,False
1626171-1626192-201976-203109-203114,1610612749,"Bobby Portis, Pat Connaughton, Patrick Beverley, Jae Crowder, Khris Middleton","Portis, Connaughton, Beverley, Crowder, Middleton",1626171-1626192-201976-203109-203114,MIL,118.0,1,2.0,5.0,3.0,2.0,,5.0,3.0,3.0,,,3.0,3.0,6.0,1.0,,,,6.0,3.0,3.0,3.0,6.0,,,,1.0,,6.0,,,1.0,1.0,1.0,,1.0,,1.0,,61.016949152542374,20.333333333333332,28.5,20.333333333333332,28.5,1.0,1.0,1.0,1.0,,,1.0,0.7507333333333334,,,1.2,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,1.0,,,,,1.0,,,,,,,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2024,2023-24,False
1626171-1627736-1631260-1641748-201976,1610612749,"Bobby Portis, Malik Beasley, AJ Green, Andre Jackson Jr., Patrick Beverley","Portis, Beasley, Green, Jackson Jr., Beverley",1626171-1627736-1631260-1641748-201976,MIL,43.0,1,1.0,,2.0,2.0,2.0,4.0,,,,,,,4.0,4.0,,,4.0,,,,,,,,,,,4.0,4.0,2.0,,,,,,,1.0,1.0,133.95348837209303,10.5,11.0,10.5,11.0,,,,,,,,,,1.0,,1.0,,,,,,,,,,,4.0,,,,,,,,,,,,1.0,,,,,2.0,5.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,1.0,,,,,,,,4.0,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,1610612749,2024,2023-24,False
1626171-1627736-1631260-201976-203081,1610612749,"Bobby Portis, Malik Beasley, AJ Green, Patrick Beverley, Damian Lillard","Portis, Beasley, Green, Beverley, Lillard",1626171-1627736-1631260-201976-203081,MIL,80.0,1,1.0,-1.0,3.0,3.0,3.0,6.0,,,,,1.0,1.0,3.0,4.0,1.0,1.0,3.0,2.0,1.0,1.0,,2.0,,,,1.0,,3.0,3.0,3.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.5,108.0,14.0,12.666666666666666,14.0,12.666666666666666,,,,,,,0.5,0.3405,0.3405,1.0,16.8,1.0,,,1.0,,,1.0,,1.0,,1.0,1.0,,1.0,,,1.0,,,,1.0,,1.0,1.0,,,,,1.0,2.0,,1.0,,,,,,0.5,,1.0,1.0,,,,1.0,,0.5,,0.5,,,,0.5,,,0.3333333333333333,0.5,,32.2,,1.0,,,,,,,1.0,,1.0,,,,,1.0,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2024,2023-24,False
1626171-1627736-201572-201976-203081,1610612749,"Bobby Portis, Malik Beasley, Brook Lopez, Patrick Beverley, Damian Lillard","Portis, Beasley, Lopez, Beverley, Lillard",1626171-1627736-201572-201976-203081,MIL,204.0,1,3.0,-1.0,7.0,6.0,5.0,13.0,1.0,2.0,1.0,1.0,2.0,7.0,4.0,5.0,2.0,5.0,4.0,,,,,,,,,,,,4.0,5.0,,,0.2857142857142857,0.4,0.2,0.2857142857142857,0.2,0.2857142857142857,91.76470588235294,19.857142857142858,10.833333333333334,18.142857142857142,10.833333333333334,0.2,0.5,0.5,,0.14285714285714285,1.0,0.5,0.49132,0.4997857142857143,1.0,8.27142857142857,0.7142857142857143,,4.0,1.0,1.0,,2.0,,1.0,,3.0,,,2.0,,,2.0,,,,2.0,1.0,3.0,6.0,1.0,1.0,,,2.0,,,,,,,,,0.3,1.0,0.6666666666666666,0.75,,,0.6666666666666666,,0.4,0.1,0.1,0.2,,,,0.14285714285714285,,,,,,25.2,3.0,,,,,,,4.0,,,,2.0,,3.0,,,,,,0.6666666666666666,0.6666666666666666,,,,0.4,0.375,1.0,,,,,,,0.522,1.0,,,,3.0,4.0,,,,1.0,,,0.3333333333333333,,0.25,0.25,1.0,,0.3333333333333333,,1.0,,0.14285714285714285,,1.0,1.0,1.0,2.0,4.0,0.6666666666666666,0.3333333333333333,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2024,2023-24,False
1626171-1627736-201572-201976-203114,1610612749,"Bobby Portis, Malik Beasley, Brook Lopez, Patrick Beverley, Khris Middleton","Portis, Beasley, Lopez, Beverley, Middleton",1626171-1627736-201572-201976-203114,MIL,1070.0,2,18.0,1.0,35.0,35.0,,70.0,2.0,4.0,,,15.0,26.0,44.0,43.0,,,,8.0,4.0,5.0,1.0,11.0,4.0,4.0,,5.0,,40.0,,,0.26666666666666666,0.2857142857142857,0.5769230769230769,,0.609375,,0.6323529411764706,,94.20560747663552,14.685714285714285,15.885714285714286,14.514285714285714,15.628571428571428,0.125,0.5,0.5,0.5,,,0.3125,0.4922265625,,,9.276923076923076,,,17.0,5.0,2.0,2.0,4.0,,,3.0,6.0,5.0,,,3.0,6.0,4.0,2.0,1.0,,6.0,6.0,15.0,18.0,2.0,1.0,3.0,,3.0,7.0,,2.0,1.0,0.3333333333333333,0.5,,0.5,0.1875,0.75,0.8571428571428571,0.8,0.6,1.0,0.8571428571428571,,0.53125,0.15625,0.0625,0.125,0.5,0.5,,,,0.5,0.08823529411764706,0.07407407407407407,0.14285714285714285,25.183333333333334,3.0,3.0,,,,,,4.0,,1.0,2.0,3.0,3.0,3.0,1.0,4.0,,,,0.6666666666666666,0.6666666666666666,0.038461538461538464,,1.0,0.2727272727272727,0.21428571428571427,,0.6,0.75,0.6666666666666666,,,,0.5709666666666667,0.09090909090909091,,,,3.0,22.0,0.5,,,10.0,1.0,1.0,0.2857142857142857,0.07692307692307693,0.5882352941176471,0.5882352941176471,,,,,,1.0,,,,,1.0,2.0,2.0,0.6666666666666666,0.3333333333333333,,,,,1.0,,1.0,,,,1.0,1.0,,0.1,0.5,0.5,1.0,,,,,1.0,,,,,,,,,,,,0.2,,,,,,,,1610612749,2024,2023-24,False
1626171-1627736-201572-203081-203114,1610612749,"Bobby Portis, Malik Beasley, Brook Lopez, Damian Lillard, Khris Middleton","Portis, Beasley, Lopez, Lillard, Middleton",1626171-1627736-201572-203081-203114,MIL,103.0,1,2.0,,5.0,4.0,,9.0,1.0,2.0,,,2.0,3.0,4.0,4.0,,,,,,,,,1.0,1.0,,,,4.0,,,,,0.6666666666666666,,0.5,,0.5,,125.8252427184466,11.6,11.25,11.6,11.25,0.5,0.5,0.5,,,,0.75,0.5607125,,,7.966666666666666,,,,1.0,,,1.0,,,,1.0,,,,,,1.0,,,,1.0,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,0.25,,1.0,1.0,,,1.0,,,0.25,,0.25,,,,,,,,,,26.8,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1610612749,2024,2023-24,False
1626171-1627736-201976-203081-203114,1610612749,"Bobby Portis, Malik Beasley, Patrick Beverley, Damian Lillard, Khris Middleton","Portis, Beasley, Beverley, Lillard, Middleton",1626171-1627736-201976-203081-203114,MIL,199.0,1,3.0,1.0,7.0,7.0,,14.0,3.0,5.0,,,4.0,7.0,11.0,10.0,,,,6.0,3.0,3.0,2.0,6.0,1.0,2.0,,1.0,1.0,9.0,,,0.75,1.0,0.5714285714285714,,0.6111111111111112,,0.6111111111111112,,101.30653266331657,18.428571428571427,10.0,17.714285714285715,10.0,0.5555555555555556,0.6,0.6,0.6666666666666666,,,0.7777777777777778,0.5479444444444445,,,4.442857142857143,,,1.0,1.0,1.0,1.0,1.0,,,1.0,2.0,,,,,3.0,1.0,1.0,,,1.0,1.0,2.0,5.0,,,,,3.0,1.0,,1.0,,,0.5,,0.5,0.2222222222222222,1.0,1.0,1.0,1.0,,1.0,,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,1.0,1.0,,,,1.0,0.1111111111111111,0.14285714285714285,,24.05,1.0,,,,,,,2.0,,,,2.0,,3.0,,,,,,0.3333333333333333,0.3333333333333333,,,,0.6666666666666666,0.75,1.0,,,,,,,0.5959,0.18181818181818182,1.0,1.0,0.5,3.0,2.0,,,,1.0,2.0,1.0,,0.5,1.0,1.0,1.0,,1.0,,,,,,1.0,1.0,3.0,1.0,2.0,0.3333333333333333,1.0,0.3333333333333333,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1610612749,2024,2023-24,False
